,Households,NPISHs,Central government,Local government,Total,Gross fixed capital formation,Valuables,Change in inventories,Total,Non-resident households,"Rest of
UK
exports",Rest of world exports,Total,Total final use, Total use for industry output
Paper & paper products,85.68366364469405,0.006672953472339942,0,0,85.6903365981664,3.337022990990943,0.01076919668961501,-2.813191835992407,0.5346003516881511,3.688982700214221,230.4276682913889,243.5709513036181,477.6876022952213,563.9125392450758,984.912796086116
Printing and recording,42.64839109046827,0.005327576988864671,0,0,42.65371866745713,2.111802504920665,-0.02450304205483211,5.224655137366169,7.311954600232002,0.9935290016230838,124.5978945706687,30.53128705064301,156.1227106229348,206.0883838906239,453.7359449769451
"Coke, petroleum & petrochemicals",140.6688825070895,0.01397843351027515,1.231460258656483,0,141.9143211992563,7.364118782955504,-5.102432821693752e-05,-33.83160565938199,-26.4675379007547,1.964558924190603,706.6583478243981,770.0758484129044,1478.698755161493,1594.145538459995,1825.984490659061
"Paints, varnishes and inks etc",1.701805459848815,0.002660234494458492,0,0,1.704465694343273,0.3655813822444102,0,-1.616716569675501,-1.251135187431091,0.0798671686827809,10.01175208392268,11.01525829087277,21.10687754347823,21.56020805039042,39.16012982083124
Cleaning & toilet preparations,27.02308319247938,0.00514895010712468,0,0,27.02823214258651,1.730450844620251,-0.000922003689011158,0.05379443306481622,1.783323273996056,1.156191580945465,48.56165950315232,46.70250629292586,96.42035737702365,125.2319127936062,140.6903472818928
Other chemicals,20.50433036051946,0.0007226620861349994,0.8899927397125192,0,21.39504576231812,1.546351411226252,-0.0005763769644858635,-1.573558875463044,-0.02778384120127796,1.504554342879048,81.49015630811184,177.7271801775804,260.7218908285713,282.0891527496881,347.4413738845691
"Inorganic chemicals, dyestuffs & agrochemicals",11.46211915264559,0.007394295705115087,0.1514887337461659,0,11.62100218209687,1.531856242455077,0,4.226512777517056,5.758369019972132,0.1868068656686713,30.17021187842911,120.351915978727,150.7089347228248,168.0883059248938,257.8681526326648
Pharmaceuticals,184.137465036653,0.3396973670982105,267.3395158095932,0,451.8166782133443,43.82142494512664,-0.00880786377160452,1.458072694054878,45.27068977540991,2.9870227029968,144.7470040716608,199.0295721431158,346.7635989177734,843.8509669065277,1117.74499385075
Rubber & Plastic,93.25801321283895,0.03781718905383871,0.001715225724920258,0,93.29754562761771,16.78747473048719,0.1747060541749414,-11.28854992720513,5.673630857457,12.10457248303493,349.3429734216344,545.6105206770989,907.0580665817682,1006.029243066843,1359.427420711358
Cement lime & plaster,4.961623516263684,0.00493792788539936,0,0,4.966561444149083,0.8246423584657299,0,-26.82751948387599,-26.00287712541025,0.2656724339536102,43.04356836407733,21.61562594857655,64.92486674660749,43.88855106534632,246.8403599897328
"Glass, clay & stone etc",62.20622134681505,0.005530950102676182,0,0,62.21175229691772,4.908673451892067,-0.0003776905990577969,5.44191049314643,10.35020625443944,1.534922684235203,57.48976327180075,66.24767051304745,125.2723564690834,197.8343150204406,402.0661356957115
Iron & Steel,9.193795102810155,0.006954494936524051,0,0,9.200749597746679,2.0564690570107,0,4.473409660215598,6.529878717226298,0.9778922639238323,103.6850163722877,109.3773912691889,214.0402999054004,229.7709282203734,409.6376639306453
Other metals & casting,1.596017655325223,0.007280225539801765,0,0,1.603297880865025,1.198232526598528,-0.0003173523220801844,0.0950527731323624,1.29296794740881,0.1344513403136505,50.32477796089437,40.33454539629326,90.79377469750128,93.69004052577512,110.9604228905021
Fabricated metal,154.0995935410149,0.05129090507731059,0,0,154.1508844460922,178.4312866120698,0.2071357731557668,5.537507859859836,184.1759302450854,4.654774189898292,629.335099442358,543.7898463311867,1177.779719963443,1516.106534654621,2692.061972262444
"Computers, electronics & opticals",164.8134066994158,0.5184633632880734,0,0,165.3318700627038,177.3366147338235,0.8104321022338383,2.068718582409299,180.2157654184666,5.308467103826939,518.6308023817948,1113.115350740525,1637.054620226147,1982.602255707317,2438.219731349662
Electrical equipment,111.1191191979235,0.05171422222059023,0,0,111.170833420144,59.97433480700724,5.410722358848819,2.479191969410855,67.86424913526692,3.027226164514071,155.0842406537112,309.1652313738622,467.2766981920875,646.3117807474983,853.0163675774078
Machinery & equipment,88.6187155155214,0.1320654680411967,0,0,88.75078098356259,336.3645805119033,0.2933107371652598,-11.01219009537979,325.6457011536888,5.290876489159809,440.4963975660874,1052.126525094287,1497.913799149535,1912.310281286786,2409.768598937896
Motor Vehicles,57.03506530309822,0.01864238316405233,0,0,57.05370768626227,14.36429092087772,0.04258597825866973,-18.13497769730531,-3.728100798168918,0.5870418263399034,223.3037455033949,122.911863720697,346.8026510504318,400.1282579385252,423.9395862266988
Other transport equipment,151.7209190326991,0.0325920048697598,0,0,151.7535110375689,420.1549548333023,0.09199249636920624,25.89150469019738,446.1384520198689,1.65749301190791,772.9622253118882,814.7988605856888,1589.418578909485,2187.310541966923,2605.404315051263
Furniture,83.21829094814319,0.007672157042690792,0,0,83.22596310518588,38.76150889320486,4.354516384656589,0.408479869764293,43.52450514762575,1.431322578503343,70.30942124125873,17.91920399448941,89.6599478142515,216.4104160670631,236.615514991566
Other manufacturing,172.6177004441604,0.07692442700201778,0.6890528566365902,0,173.3836777277991,15.85679786871009,-0.4040023573979308,-6.412808882975167,9.039986628336994,6.461481477913719,130.7855205828629,143.4938942600019,280.7408963207785,463.1645606769146,540.8214160424104
Repair & maintenance,29.53531146272787,0.1838735680744694,0,0,29.71918503080234,191.6933122112266,0.04754022767287114,4.851481126673179,196.5923335655726,0.8139048147951767,461.0880930090043,68.78112573717526,530.6831235609748,756.9946421573496,2071.339893316288
Electricity,1495.074709916543,0.03473550179781091,0,0,1495.10944541834,24.22866301790198,0,-0.02341344051314264,24.20524957738883,36.90581632509382,1793.130855686185,9.723096727529365,1839.759768738808,3359.074463734537,7131.479832953886
Gas etc,685.814561671816,0.01871336154419245,0,0,685.8332750333602,8.048424279692174,0,0.01968822413736729,8.068112503829541,14.20697162645547,863.3338379103408,2.086882462852581,879.6276919996488,1573.529079536838,2929.656451197006
Water and sewerage,637.3739835500569,0.01253635917775473,0,0,637.3865199092346,17.57087710127798,0,0.2823803409121144,17.85325744219009,6.180304369937408,19.74940993905254,5.189238078872484,31.11895238786243,686.3587297392871,1231.260802382407
"Waste, remediation & management",25.34984751892732,0.03613588505898142,0,784.2616933769485,809.6476767809348,12.83990098697508,0,0.1393571934650201,12.97925818044011,6.797995147334398,315.3902463215497,296.1963315888515,618.3845730577356,1441.011508019111,1849.412662395021
Construction,285.1543559923686,0.1814978499754754,0,0,285.3358538423441,7606.422323838897,0,2.110247350646252,7608.532571189543,33.02180711316893,1454.56932770052,290.9697155373386,1778.560850351028,9672.429275382914,15783.55342329052
Wholesale & Retail - vehicles,1499.675582004968,0.07624167858770585,0,0,1499.751823683556,146.1672467868191,0,0.009310590754760331,146.1765573775738,25.20197719537185,119.5654479517617,16.0975756477969,160.8650007949304,1806.79338185606,2642.50153604305
Wholesale - excl vehicles,846.1554227078133,0.3628169013221738,0,0.195440337434226,846.7136799465696,354.9716752327344,0.00274421156371137,-0.1111064046097015,354.8633130396884,40.92900163520881,1923.854834233005,1872.940648627721,3837.724484495934,5039.301477482192,7721.697276735116
Retail - excl vehicles,6821.472546510586,2.347471435282058,0,20.03590074331664,6843.855918689184,13.95049629831496,4.778316734259699,-0.09339954603687663,18.63541348653778,321.8265294655309,513.7899185630373,469.124809431736,1304.741257460304,8167.232589636026,9872.150229312028
Rail transport,724.2088470062328,0.002987599680503567,0,0,724.2118346059133,0.6035378042319263,0,-0.01379021729752987,0.5897475869343964,26.7075569703494,123.3640009821148,1.827920689743918,151.8994786422081,876.7010608350557,1088.217047595606
Other land transport,697.6127986852929,0.02436515458574873,0,0,697.6371638398787,1.767640507958616,0,-0.02213536511533137,1.745505142843284,65.12089763106681,530.0259219315408,219.7508715578168,814.8976911204244,1514.280360103146,3191.121980850778
Water transport,141.7881471810542,0.003267959039977624,0,0,141.7914151400942,0.6795152656561008,0,-0.00236259762535404,0.6771526680307467,18.18338328298214,107.6243957607678,261.916811982933,387.724591026683,530.1931588348078,605.59371136902
Air transport,301.3811677263516,0.01874645660572603,0,0,301.3999141829573,0.5577589514881133,0,-0.01418538626889465,0.5435735652192186,24.61804767594171,445.4904127668046,22.17453582757845,492.2829962703248,794.2264840185013,1018.81371103504
Support services for transport,128.8920153627456,0.04739187538175161,440.2809434120001,0,569.2203506501273,18.64347007208616,0,-0.0602899264747672,18.5831801456114,11.74876585956796,677.8310113760751,338.6089367652947,1028.188714000938,1615.992244796677,3130.562658771358
Post & courier,72.76243548035941,0.01339859388888389,0,0,72.7758340742483,1.868494328174273,0,-0.01159319032674525,1.856901137847528,20.18920179516441,105.410293500815,78.72838428018395,204.3278795761633,278.9606147882591,1138.989992893736
Accommodation,696.8304079949904,0.0488086232527076,0,0,696.8792166182432,1.622968418768589,0,-0.01187071597124391,1.611097702797345,1166.591786239063,6.027562356881528,2.995080321920064,1175.614428917864,1874.104743238905,2096.587765739963
Food & beverage services,3717.291334615803,0.09539536710555792,0,0,3717.386729982909,1.255501166519881,0,-0.01006227956263908,1.245438886957242,437.6622748381373,13.13697630048421,5.006473604717089,455.8057247433385,4174.437893613204,4630.616162086902
Publishing services,120.3814050362884,0.006055019050810495,12.35675150754351,0,132.7442115628827,87.25210394986466,1.431389786914521,-0.1271595566701825,88.556334180109,5.907829952013957,128.4355197026858,72.02344207094316,206.3667917256429,427.6673374686346,509.4044707873053
Film video & TV etc; broadcasting,112.3900986445071,0.1999193991618406,187.5753840829874,1.631506418403075,301.7969085450594,19.12575121777569,0.4739714189622777,0.5716222617828065,20.17134489852078,19.93275130470502,127.0059004115224,38.33978559118947,185.2784373074169,507.2466907509971,580.069765371974
Telecommunications,1111.584109568717,0.06839340765646994,0,0,1111.652502976374,19.03363029034297,0.009831990150374994,-0.1796805822150706,18.86378169827828,43.76493053175162,281.1900207523085,196.1749172907361,521.1298685747962,1651.646153249448,2996.25625438713
Computer services,96.67278583474976,1.13583727366524,0.2397444184998504,1.853486067855875,99.90185359477073,243.2208669111913,0.5346088349688954,-4.202068766532857,239.5534069796274,4.672046580587078,925.4491977647118,517.7788233468377,1447.900067692137,1787.355328266535,2223.026239325612
Information services,3.021962959230542,0.3122211735481953,0.08476467656659914,0.6553234817543789,4.074272291099716,5.615932834023964,0.002474331758952834,0.1706127091109684,5.789019874893886,0.2084777266005154,100.5149827454766,32.75244034294235,133.4759008150194,143.339192981013,244.7406824138253
Financial services,613.6597484888563,0.2933252217752471,0,0,613.9530737106315,13.24270756994498,0.00461294653223968,-0.2825296363934456,12.96479088008377,1.529213606402365,3818.051622737686,501.2875724972644,4320.868408841352,4947.786273432068,7265.081652166001
Insurance & pensions,1785.453006521049,1.734254310228721,0,0,1787.187260831277,11.90266855109468,0,-0.2230731940327693,11.67959535706191,0.2814526210247923,1879.308852135537,2473.100219966521,4352.690524723083,6151.557380911422,7810.044704731416
Auxiliary financial services,245.7790988042891,0.0364534400271754,0,0,245.8155522443163,11.78598259265773,0,-0.2190392606549225,11.5669433320028,0.8281465321849121,882.4430299664915,974.3087717050538,1857.57994820373,2114.962443780049,3264.237773153273
Real estate - own,2784.274840362852,10.5221196965947,0,0,2794.796960059446,1.854684877638023,0,0.001025808601797631,1.855710686239821,0.01712289165472389,413.2161000413226,149.1235797089242,562.3568026419016,3359.009473387588,5204.929227797233
Imputed rent,11582.00000806463,0,0,0,11582.00000806463,0,0,0,0,0,0,0,0,11582.00000806463,11582.00000806463
Real estate - fee or contract,34.50235651788385,0.1127919066212188,0,0,34.61514842450507,224.1343747815484,0,5.230825634729151e-05,224.1344270898047,0.08673381551161118,82.66054777809539,16.06290061393933,98.81018220754633,357.5597577218562,426.9574201162317
Legal activities,33.57071495012393,5.417146327498878,0,0,38.98786127762281,131.9266848278259,0,0.07861744642431093,132.0053022742502,2.463590637770376,145.8189490300043,63.94252387999313,212.2250635477678,383.2182270996408,1148.578426554464
Accounting & tax services,5.423513568694142,0.05005547978200591,0.01148143622120566,0.08876403550138864,5.573814520198742,2.683863417958389,0,-0.0375167744601182,2.646346643498271,0.8135945227685139,171.2454657485641,128.3156297846264,300.374690055959,308.594851219656,986.1616754084698
Head office & consulting services,17.51911256531845,1.549146628640019,0.4357278907451758,3.368652250283417,22.87263933498707,15.47054107491499,0,-0.1465455373109384,15.32399553760406,1.127939648760981,565.771940867693,264.0196870303888,830.9195675468428,869.1162024194339,1506.664040751655
Architectural services etc,129.6448330341383,1.142205251163622,0.04683594445634761,0.7295523113406086,131.5634265410989,450.488282976937,0.006154675307769965,3.020026721895444,453.5144643741402,8.186489062697396,2290.453104193579,1647.427061185053,3946.06665444133,4531.144545356568,6240.897568044357
Research & development,99.637040025456,8.4223897248665,14.11112136084671,8.665035095009003,130.8355862061782,278.600700309258,0.01580098688047836,0.5530688302561743,279.1695701263947,3.912129275465247,274.7921286932449,227.3509395938546,506.0551975625647,916.0603538951376,1172.326141583161
Advertising & market research,4.502269976820099,0.08743835393934661,0.3814588003428122,0.1291111740591541,5.100278305161411,1.524717002642819,0.0004741348778015914,0.001289740176525066,1.526480877697146,0.1863870071353625,102.4025901646626,50.01237290170492,152.6013500735029,159.2281092563614,332.5764241926596
Other professional services,29.54027219421385,0.06038614121667865,0.01338589120150938,0.1034875514645096,29.71753177809655,2.986468981692437,0.002858988204821219,0.6789519226553785,3.668279892552637,0.7636053383392816,281.6237917717805,146.6061593247292,428.993556434849,462.3793681054982,676.7720395978332
Veterinary services,110.7495425665035,49.22819751239307,0,0,159.9777400788965,0.9961360753447548,0,-0.002080698517648841,0.994055376827106,0.1351696999448429,2.708308984337947,2.437583013839389,5.281061698122179,166.2528571538458,194.0492880435991
Rental and leasing services,233.4520113220673,0.0447195635221853,0,0,233.4967308855895,4.596522101376835,0.0005045993376902452,0.007726651190161709,4.604753351904687,38.75962802231991,261.9522951120189,217.9956813112611,518.7076044455999,756.809088683094,1459.008715128831
Employment services,24.46272810054043,0.1912508652336774,0.04369062348045309,0.3377762136181165,25.03544580287268,3.982275576345438,0.002829768612148467,-0.05136860124118954,3.933736743716397,1.557832450944731,450.2200960098494,181.7913252801575,633.5692537409516,662.5384362875407,2226.67113829242
Travel & related services,609.8973521722246,0.02880825834633282,0,0,609.9261604305709,1.935805282743989,0,-0.01973140133439573,1.916073881409593,28.24611942969564,363.0983658518026,6.045696282312871,397.3901815638111,1009.232415875792,1329.868585833262
Security & investigation,11.44224776541352,0.005905493945787802,0,0,11.44815325935931,0.6756930757517587,0,7.079053932535216,7.754747008286975,0.2568257016717923,35.67895513159952,8.686010473811535,44.62179130708285,63.82469157472913,283.421761508669
Building & landscape services,75.86491620516132,37.82322382801941,0,0,113.6881400331807,10.38146108630613,0,7.858308786728455,18.23976987303459,2.240424813498105,291.079286161289,56.90789474000035,350.2276057147874,482.1555156210027,1483.160211839206
Business support services,30.39085707773947,0.1964782384880007,0.02064781442541096,0.159630145338281,30.76761327599116,5.999233545518708,0.004111080841428219,-0.01539252889004795,5.987952097470088,1.979997702170983,433.7322032019761,131.7277089529062,567.4399098570532,604.1954752305145,1108.188608945852
Public administration & defence,182.8095769908881,1.325207841366805,8443.417124462496,4049.166894335905,12676.71880363066,248.5443792392716,0,-0.02994682259417564,248.5144324166774,0.0119144387908221,104.9138319952046,85.38475995432573,190.3105063883212,13115.54374243566,14317.88253794338
Education,650.6109516648678,1758.182003267154,506.3255098530575,3914.448912658421,6829.5673774435,604.9890254574269,0,1.918279616095217,606.9073050735221,156.6581299049499,654.4093532239465,765.6004747609502,1576.667957889847,9013.142640406868,10311.59799296491
Health,589.7173844752723,155.9903053591074,12030.75284927392,0,12776.4605391083,14.26853633908739,0,-0.0849545807918716,14.18358175829552,1.726207156625209,79.16182542049064,33.3766683524902,114.2647009296061,12904.9088217962,13013.88327848817
Residential care and social work,941.1983039591619,551.4073872039107,0,2891.847837093953,4384.453528257026,3.655513755083691,0,-0.05175212491078777,3.603761630172903,6.486844547833549,17.39120708079719,9.414773579500501,33.29282520813124,4421.35011509533,5130.488108263352
Creative services,44.93964087314881,62.69082963065674,0,30.79583082564903,138.4263013294546,2.021312544424154,0.001430579278052637,-0.7804490601433582,1.242294063558849,25.37576607796034,82.66446540056714,86.11388792044433,194.1541193989718,333.8227147919852,352.7270635208105
Cultural services,151.3286495451803,17.43511566631014,0,163.0725605119215,331.8363257234119,0.63370515376373,38.89080679602652,-0.005397394393286701,39.51911455539696,27.27430112301277,15.36234168778005,6.982819030907258,49.61946184170008,420.9749021205089,477.8116270794205
Gambling,465.0449384037545,0.008665164727976672,0,0,465.0536035684825,13.55378826946293,0,-0.2440473798974151,13.30974088956551,7.582427516336733,247.7689437565359,36.27067636554963,291.6220476384222,769.9853920964702,851.3489131777027
Sports & recreation,898.218143598996,43.55747861142935,4.090075476469093,435.6051067722008,1381.470804459095,3.555238191499863,0.002338369574656021,0.02809832905193747,3.585674890126457,26.28162521269592,75.4491975931923,42.56464346425771,144.2954662701459,1529.351945619368,1735.424512877001
Membership organisations,370.3251679771039,194.8211207219507,0.01169320049598563,0.09040120451424945,565.2483831040648,1.191354721752482,0,-9.190722425634055e-05,1.191262814528225,0.5993051380093676,7.008220137478528,3.613948252125307,11.2214735276132,577.6611194462063,693.5793998821671
Repairs - personal and household,29.21204078132699,0.006904796217048477,0,0,29.21894557754404,1.57747872093034,-0.0005668725942420228,-0.02358955957293092,1.553322288763167,1.718235420314765,37.54599055366629,22.58811897776477,61.85234495174582,92.62461281805302,153.6366923403752
Other personal services,1382.061048897647,0.1395600532434404,0.02362318206812826,0.182632985225163,1382.406865118183,11.00994525984951,0,-4.186938625780436,6.823006634069077,9.079417469612018,63.98560480003135,21.77041309287134,94.83543536251472,1484.065307114767,1690.259612718397
Households as employers,185.0033177183164,0.0001451137026645216,0,0,185.0034628320191,0,0,0,0,2.294143236321398,1.611411963318915,0.8337768290943932,4.739332028734706,189.7427948607538,190.0000001297058
