,Agriculture,Forestry planting,Forestry harvesting,Fishing,Aquaculture,Coal & lignite,"Oil & gas extraction, metal ores & other",Mining Support,Meat processing,Fish & fruit processing,"Dairy products, oils & fats processing",Grain milling & starch,Bakery & farinaceous,Other food,Animal feeds,Spirits & wines,Beer & malt,Soft Drinks,Tobacco,Textiles,Wearing apparel,Leather goods,Wood and wood products,Paper & paper products,Printing and recording,"Coke, petroleum & petro-chemicals","Paints, varnishes and inks etc.",Cleaning & toilet preparations,Other chemicals,"Inorganic chemicals, dyestuffs & agro-chemicals",Pharma-ceuticals,Rubber & Plastic,Cement lime & plaster,"Glass, clay & stone etc.",Iron & Steel,Other metals & casting,Fabricated metal,"Computers, electronics & opticals",Electrical equipment,Machinery & equipment,Motor Vehicles,Other transport equipment,Furniture,Other manu-facturing,Repair & maintenance,Electricity,Gas etc.,Water and sewerage,"Waste, remediation & management",Construction,Wholesale & Retail - vehicles,Wholesale - excl vehicles,Retail - excl vehicles,Rail transport,Other land transport,Water transport,Air transport,Support services for transport,Post & courier,Accomm-odation,Food & beverage services,Publishing services,Film video & TV etc.; broadcasting,Telecommunications,Computer services,Information services,Financial services,Insurance & pensions,Auxiliary financial services,Real estate - own,Imputed rent,Real estate - fee or contract,Legal activities,Accounting & tax services,Head office & consulting services,Architectural services etc.,Research & development,Advertising & market research,Other professional services,Veterinary services,Rental and leasing services,Employment services,Travel & related services,Security & investigation,Building & landscape services,Business support services,Public admin & defence,Education,Health,Residential care and social work,Creative services,Cultural services,Gambling,Sports & recreation,Membership organisations,Repairs - personal and household,Other personal services,Households as employers
Total domestic use,997.3772791102033,51.95499758935443,184.9336912118908,58.72920422558232,233.3536883187984,89.10912700295474,145.4519920005297,835.4902707056306,663.032994697923,560.6588757804751,305.6457274215182,35.43710500314556,259.2115916972745,169.0822411889914,79.6829490592553,685.2066785778252,42.57230511126301,96.58525305099606,0,165.8057545443479,121.8212088106835,31.08113585735708,546.1029991090287,385.4141315739255,112.8630290294308,139.6369062902161,8.66886961969548,34.58741578780894,68.0474485244972,69.71875990304481,174.5524698070316,342.6598492526976,96.19156899537596,125.6038498542338,134.0201310568237,22.05645235996023,705.2799376251554,511.1732688043653,217.4342525321975,677.2125724512475,113.3575061103366,1047.811207797993,79.77381064815991,99.1151075521304,460.7315783317042,2855.017152036892,1216.626913197042,211.5879202365113,447.797674502612,6367.554162530311,437.4296507878008,2113.057723263279,2032.855332839417,485.0600064826403,772.0969191291908,160.9393526471366,240.7609154319888,802.3085293980657,283.4572592098756,414.4777972269092,1113.810059884398,112.4950643411799,106.061022762497,732.261445372057,339.9931096377676,20.49309885165201,1325.259879989455,2468.976804800474,791.9351832768857,1256.902769016721,1363.210738250439,103.9958526046995,203.7686682737375,117.5473736789325,391.3096602842888,1937.351899532372,245.1412814978808,58.02751269015683,89.8714419716041,27.88031301074313,283.5911726616924,450.3129438613191,477.8426725661057,43.85110834331703,317.0987515738913,181.9755605860341,3219.598819644556,1514.319585387877,2400.664074823603,1188.857180828236,65.42120079054348,114.5832876090231,166.9242672747577,441.4400052652497,135.7504162010809,26.48717285725942,247.0772829962599,0
Imports from rest of UK,629.3252860197048,19.73356778323618,25.34950147728428,48.03351228188748,130.0655530556047,45.85002457677325,62.23296516693439,355.7852867674594,311.9751534064119,248.8176116188257,132.0220446561929,26.07243907854154,254.6878821811757,138.9592959774581,83.80349819766329,702.7991294808243,36.04739829961799,75.56824764345482,0,73.5304498871706,52.33916256300707,20.07281763079393,122.9127401772325,120.0610197041011,55.17256722117347,1035.980272871685,7.523905323122363,26.23360877252247,48.14914881600356,45.32612371792955,106.6328887808835,252.3468796404846,46.31770101387065,60.88635108343071,70.50996134918248,26.23888621891754,316.1225760258096,260.7411670268216,114.2111793705981,281.1624309255063,123.090023889598,428.1181857376013,35.48389613239312,52.53950692187005,224.4272651918396,1004.23316074595,948.5126202900249,55.74637086130526,192.011104294123,1855.43869886748,440.9529264446738,1167.739583457904,967.7229209593497,215.4141332177687,471.6494382194832,112.683211912004,214.642999911259,451.0779580901643,91.25593780597443,235.0519641522401,772.2941300092649,83.73872646267903,151.5917235905708,444.3995157040085,229.7502989227627,17.55648703366921,988.344704955746,1443.556993125934,566.3372925375145,461.5595694179057,964.3297702532008,70.47377636970285,100.1465289792485,75.07485615865869,302.4701654791138,578.9439844411523,127.0144548668657,36.48439156851536,50.58139320066788,15.11384417167591,189.3544672677848,216.5239515653409,367.040331827413,20.10010168278868,119.0797664044531,112.5792168347221,1668.374527697706,608.6136817698657,1026.766550943082,286.6232384326909,63.32280946798473,61.27330826770192,96.35441293039628,208.2955994160333,117.5849773754402,17.86439651638283,93.51171008889811,0
Imports from rest of world,248.9673641965874,7.216099405964325,11.13434103509959,26.08451808834849,32.31900547126385,47.35060959393564,23.88765635752757,197.8413577946059,171.0620296667955,151.4418292132872,75.57600003977957,8.495839967640343,90.28905803369346,53.68026273348654,21.85395703695692,189.0628961315707,11.20583602006117,41.39800883528129,0,51.0527399955496,34.00956148472715,14.06955057974872,97.09208130599355,148.6842126463107,45.65966669497733,233.8633639821765,5.177322069730333,19.24509814658678,46.5500930189333,30.2067276831959,74.07230492051141,185.5829316203241,14.89216488772291,25.5397558823706,103.0723337085572,27.81212193470079,339.2451282259804,491.7760292612286,210.852418074716,438.4196250800624,68.57462501314656,514.0551266577002,25.30239137229048,41.48203725395636,209.3460627224117,305.2153414576702,123.9833252341694,22.49924854706735,154.3222466201331,760.9782235065529,107.3353920560636,439.7407600779365,240.3538507555534,64.3558262840011,207.5672474182354,40.96818460421649,138.5401446612522,173.7941943714253,32.65285870163021,75.54448144686309,280.4139157179354,27.27370210902917,34.59536100935274,138.3343600870019,66.0276926102576,6.023123945239413,183.0833819730351,156.9799665975922,68.84017065482817,56.57769739936514,46.61864670978084,11.42694796777139,19.00129367883309,18.468451345563,87.42535770664367,258.4730304014357,50.31633774378718,11.39746346694059,21.39559953380507,12.1931737921342,60.99887555417128,31.6167480022663,192.5706490660857,7.649145803011802,55.73039030302918,64.9886459462782,825.8204921704908,199.8442214412977,904.6737023315009,95.48360421446513,31.31391822919667,16.94399196108137,27.8828867380604,69.58704943412137,39.08443175238654,12.0266913358208,41.76265660418538,0
Total intermediate use at basic prices,1875.669929326496,78.90466477855495,221.4175337242747,132.8472345958183,395.7382468456669,182.3097611736636,231.5726135249917,1389.116915267696,1146.07017777113,960.918316612588,513.2437721174907,70.00538404932745,604.1885319121436,361.721799899936,185.3404042938755,1577.06870419022,89.82553943094217,213.5515095297322,0,290.3889444270681,208.1699328584177,65.22350406789973,766.1078205922547,654.1593639243374,213.6952629455816,1409.480543144077,21.37009701254818,80.0661227069182,162.746690359434,145.2516113041703,355.2576635084264,780.5896605135063,157.4014348969695,212.0299568200351,307.6024261145633,76.10746051357856,1360.647641876945,1263.690465092415,542.4978499775116,1396.794628456816,305.0221550130812,1989.984520193295,140.5600981528435,193.1366517279568,894.5049062459556,4164.465654240512,2289.122858721236,289.833539644884,794.131025416868,8983.971084904344,985.7179692885381,3720.53806679912,3240.93210455432,764.82996598441,1451.313604766909,314.5907491633571,593.9440600045,1427.180681859655,407.3660557174803,725.0742428260123,2166.518105611599,223.507492912888,292.2481073624206,1314.995321163067,635.7711011707879,44.07270983056063,2496.687966918236,4069.513764524,1427.112646469228,1775.040035833992,2374.159155213421,185.8965769421737,322.9164909318192,211.0906811831542,781.2051834700462,2774.768914374961,422.4720741085337,105.9093677256128,161.8484347060771,55.18733097455323,533.9445154836486,698.4536434289263,1037.453653459604,71.6003558291175,491.9089082813736,359.5434233670343,5713.793839512753,2322.77748859904,4332.104328098186,1570.964023475392,160.0579284877249,192.8005878378064,291.1615669432144,719.3226541154045,292.4198253289077,56.37826070946305,382.3516496893434,0
Taxes less subsidies on products,57.08169964050791,1.905911123445036,3.336595177725301,23.42793763618159,14.60652290833311,14.52907282833655,14.98540152414096,4.810331518304424,-6.691717170130084,2.640627928411162,-2.673675542489732,-0.135519157327525,3.563491107856361,1.393373252063852,0.8593771941248719,129.629157696781,4.170699091057802,7.071433124267996,0,10.90387968593221,2.489823344582367,1.378414950100103,15.81158422774522,6.136263737288478,1.403199459228018,99.84924383595673,2.874111882451833,1.427789833081841,16.01590283673246,9.062379830295454,4.487329761573703,112.7639692004941,6.512890640030212,14.03600502596505,4.370848166613157,0.9975221903040657,11.93416298505403,14.52926774958477,9.518518163473438,5.973973453182688,2.779135204279718,27.55809116170318,2.725888785156663,6.849147248043252,19.00013200104446,52.78234758218154,26.76542311903194,40.500537857116,182.7332548278803,194.5823569136534,15.75698011946167,131.0327223868832,57.37119796668185,14.26942725059056,176.9472890209707,17.87430449964267,100.7764582925004,46.58944329034318,51.61706672351974,68.31048562298766,168.3010879784022,0.7265017121120083,-0.1356344094206318,7.735507646933009,3.441244351212073,0.1350605184393835,267.5925041117629,365.6902549060069,148.7669959259998,19.28984246125651,10.84084521758041,1.660191481826168,1.709344110181084,1.177781357845982,8.508410951953612,41.89964243909611,-11.96051382653335,1.297419591387172,1.406625214922943,0.5884763564467353,21.7791315213512,7.102142587073567,52.34994978339513,1.422520378882567,8.518853658626428,3.2419242009657,693.0886989892449,225.8205041539619,577.415869407818,178.8871643586071,21.92600678927521,1.979811265193629,2.922636521785444,96.14092298859558,8.754010606092253,0.3250106215370088,51.24694646565688,0
Taxes less subsidies on production,-573.391242,0.047083089,0.081893039,7.737588548,-0.184208348,0.035008785,1.034777433,9.930213782,3.423909709,2.982693362,1.534690007,0.20319581,2.727942049,1.538344855,0.562915417,9.853329186,0.498476883,0.674502722,0,3.301039035,1.062681477,-0.363720511,9.697308241,9.115616448,4.187075311,15.87129472,0.296125508,1.163829713,2.796514973,1.872235086,2,19.03589287,2.776409888,5.187697247,4.577794032,1.203691774,31.218514192,7,5,18,2.65755073,16.34244927,0.943914698,2.442429465,7.613655836,102.6786964,43.32130365,27.50380114,38.496198862,116.00000001,104.7244719,306.6881898,391.5873383,24.58396241,43.39390535,15.75151034,13.85394666,42.92835966,-6.511684424,69.18942764,152.8105724,6.823521248,2.393031756,44.67723366,33.25147596,2.854737383,112.280011,78.66042912,36.05955985,34.37859837,0,4.621401629,14.17131842,11.73960954,19.40688575,80.22771679,13.72024722,3.916349912,7.481875601,0.335996759,17.01211482,26.01165687,15.4611249,3.175534708,16.38722877,12.95233993,0,29,19.36815513,7.631844869,5.168184331,6.502235938,12.73196072,25.59761901,10.4614079,2.225289976,30.31330212,0
Compensation of employees,336.0236141,36.21977923,38.93285614,43.20514848,56.97709609,70.7697201,88.2420179,1281.988262,136.6274638,216.4669498,82.766152574,8.14836425,353.1257969,140.0156863,23.27760111,811.663496,41.45901097,86.44947825,0,209.3582742,83.22592155,14.41580428,232.3686356,226.4062419,174.2251225,185.1118208,11.97265127,48.292501,104.0474322,74.57559472,323,323.2957975,70.56938197,152.1348205,66.64111181,22.99937466,915.3595134999999,812,211,701,94.34424765,488.655752378,78.40788609,229.0284505,696.56366345,648.9770979,292.0229021,313.7671441,466.787875684,3859.0000002,1068.420558,2383.39314,3848.186302,301.1811213,1002.211679,108.6401013,198.8782238,1138.7036732,600.3852012,900.5552289,1516.444771,193.5530274,111.59973693,821.3214867,1058.710391,85.8153583,2228.103915,1207.141656,1280.754428,480.0054334,0,207.9945666,458.5952946,503.635471,436.2759393,2246.848589,366.8501806,121.76415,264.6096011,55.42077405,356.7918602,1243.384156,123.007437,187.9701254,713.202659,511.6437622,5458,5833.0000002,5912.3432524,2946.6567472,116.895238022,233.44093978,181.7182151,799.9456069999999,295.1241531,82.99395033,394.8818965,190
Gross operating surplus,1234.337759,45.13339608,37.21378891,92.31109229,118.3455831,9.099327501,44.42020306,724.4804694,8.762706405,2.141285909,38.31996769,7.601753306,99.88645261,59.03564328,37.19285001,1391.664752,62.03701769,19.35757103,0,149.9009891,9.027720371,10.07129058,81.67940516,89.09531012,60.22528472,115.671587,2.647144235,9.740103585,61.83483353,27.10633162,433,123.7421009,9.580242777,18.67765631,26.44548441,9.652374072,372.9021415,341,85,288,19.13649625,82.86350374599999,13.97772724,109.3647363,453.65753644,2162.576037,278.4239634,559.6557789,367.264308005,2630.0000005,467.8815558,1180.045158,2334.073286,-16.64742984,517.2555077,148.7370458,111.3610215,475.1605011,86.13335376,333.4583785,626.5416215,84.79392754,173.96452317,807.5267045,491.8520284,111.8628165,2160.417257,2089.0386,371.5441435,2896.215316,9197,26.78468382,351.1859791,258.5181325,261.2676218,1097.152762,381.2441542,99.68913706,241.4255031,82.51670978,529.4810932,251.7195399,101.5964198,19.25322528,253.1425624,220.8071595,2453.0000004,1900.9999996,2172.6516728,426.348326823,48.679705548,43.08805209000001,362.8145334,94.41770901,86.82000239,11.71418067,831.4658169,0
Gross value added,996.9701310999999,81.400258399,76.228538089,143.253829318,175.138470842,79.904056386,133.696998393,2016.398945182,148.814079914,221.590929071,122.620810271,15.953313366,455.740191559,200.589674435,61.033366537,2213.181577186,103.994505543,106.481552002,0,362.560302335,93.316323398,24.123374349,323.745349001,324.617168468,238.637482531,316.65470252,14.915921013,59.196434298,168.678780703,103.554161426,758,466.07379127,82.926034635,176.000174057,97.664390252,33.855440506,1319.480169192,1160,301,1007,116.13829463,587.8617053940001,93.329528028,340.835616265,1157.834855726,2914.2318313,613.76816915,900.9267241399999,872.548382551,6605.00000071,1641.0265857,3870.1264878,6573.8469263,309.11765387,1562.86109205,273.12865744,324.09319196,1656.79253396,680.006870536,1303.20303504,2295.7969649,285.170476188,287.957291856,1673.52542486,1583.81389536,200.532912183,4500.801183,3374.84068512,1688.35813135,3410.59934777,9197,239.400652049,823.95259212,773.89321304,716.9504468499999,3424.22906779,761.81458202,225.369636972,513.516979801,138.273480589,903.28506822,1521.11535277,240.0649817,210.398885388,982.73245017,745.4032616300001,7911.0000004,7762.9999998,8104.36308033,3380.636918892,170.743127901,283.031227808,557.26470922,919.9609350199999,392.40556339,96.93342097600001,1256.66101552,190
Total output at basic prices,2929.721760067003,162.210834301,300.982666991,299.5290015499999,585.483240596,276.7428903880002,380.2550134421327,3410.326191968,1288.192540515,1185.149873611999,633.190906846001,85.82317825799991,1063.492214579,563.7048475869999,247.2331480250004,3919.879439073001,197.990744065,327.1044946560002,0,663.8531264480004,303.9760796010001,90.72529336699984,1105.664753821,984.9127961296258,453.7359449358096,1825.984489500034,39.16012990800001,140.690346838,347.4413738991665,257.8681525604657,1117.74499327,1359.427420984,246.8403601719997,402.0661359030001,409.6376645331765,110.9604232098826,2692.061974053999,2438.219732842,853.016368140985,2409.768601909999,423.9395848473609,2605.404316748998,236.6155149660002,540.8214152410001,2071.339893973,7131.479833122693,2929.656450990268,1231.260801642,1849.412662795748,15783.553442528,2642.501535108,7721.697276986003,9872.150228821001,1088.217047105001,3191.12198583788,605.5937111029998,1018.813710257,3130.562659109999,1138.989992977,2096.587763489,4630.616158490001,509.404470813,580.0697648089999,2996.25625367,2223.026240882,244.740682532,7265.081654029999,7810.044704550007,3264.237773745228,5204.929226065248,11582.000000431,426.957420473,1148.578427162,986.1616755810002,1506.664041272,6240.897624604057,1172.326142302,332.5764242889999,676.772039722,194.04928792,1459.008715225,2226.671138786,1329.868584943,283.4217615960001,1483.16021211,1108.188609198,14317.882538902,10311.597992553,13013.883277836,5130.488106725999,352.7270631780001,477.811626911,851.3489126849998,1735.424512124,693.5793993249999,153.6366923070001,1690.259611675,190
