,Agriculture,Forestry planting,Forestry harvesting,Fishing,Aquaculture,Coal & lignite,"Oil & gas extraction, metal ores & other",Mining Support,Meat processing,Fish & fruit processing,"Dairy products, oils & fats processing",Grain milling & starch,Bakery & farinaceous,Other food,Animal feeds,Spirits & wines,Beer & malt,Soft Drinks,Tobacco,Textiles,Wearing apparel,Leather goods,Wood and wood products,Paper & paper products,Printing and recording,"Coke, petroleum & petro-chemicals","Paints, varnishes and inks etc.",Cleaning & toilet preparations,Other chemicals,"Inorganic chemicals, dyestuffs & agro-chemicals",Pharma-ceuticals,Rubber & Plastic,Cement lime & plaster,"Glass, clay & stone etc.",Iron & Steel,Other metals & casting,Fabricated metal,"Computers, electronics & opticals",Electrical equipment,Machinery & equipment,Motor Vehicles,Other transport equipment,Furniture,Other manu-facturing,Repair & maintenance,Electricity,Gas etc.,Water and sewerage,"Waste, remediation & management",Construction,Wholesale & Retail - vehicles,Wholesale - excl vehicles,Retail - excl vehicles,Rail transport,Other land transport,Water transport,Air transport,Support services for transport,Post & courier,Accomm-odation,Food & beverage services,Publishing services,Film video & TV etc.; broadcasting,Telecommunications,Computer services,Information services,Financial services,Insurance & pensions,Auxiliary financial services,Real estate - own,Imputed rent,Real estate - fee or contract,Legal activities,Accounting & tax services,Head office & consulting services,Architectural services etc.,Research & development,Advertising & market research,Other professional services,Veterinary services,Rental and leasing services,Employment services,Travel & related services,Security & investigation,Building & landscape services,Business support services,Public admin & defence,Education,Health,Residential care and social work,Creative services,Cultural services,Gambling,Sports & recreation,Membership organisations,Repairs - personal and household,Other personal services,Households as employers
Total domestic use,984.5249329163023,46.95814667547968,164.9994492095488,73.63321771841976,225.3739409288768,89.7217939454428,194.7632007800226,733.3147663077234,654.4563791495003,475.1705218367409,304.9240168276845,26.62387415805516,218.433536721876,126.9989504538134,59.07484087262551,612.2508124402349,37.48522292239882,88.2457251893129,0,203.7952541887014,133.0508414331148,31.03371735001341,521.6786620926861,309.5223571805908,87.784607398695,955.2043131288083,10.44933618269993,31.64771854834377,64.56128435424618,73.72356239548454,152.5921359002811,443.581525202748,114.0281426457846,129.661640897145,97.61916723896397,33.67950951653987,789.3139255378853,540.065314319351,227.5428107542562,628.909791377642,109.5332115538589,968.618236192512,59.51972875236503,122.4671879775308,447.4682824826656,2745.790724995057,1140.331186992699,202.8771605255753,476.7712029959679,6607.711061536823,424.0773401180793,2161.856438189043,1964.61229028848,415.2459975973055,773.863046353637,205.6264747097287,306.3752366687705,761.0371190360893,255.5958183915393,377.0336737202567,1027.036390301806,108.3952345526416,110.4574170743276,921.3371522108117,360.3137275009163,31.487953718118,1423.433481498218,2441.773629280228,650.8820144239673,1287.050888212693,1558.310214173019,107.0001187440252,183.7637978372717,97.89443308431089,421.0298581584261,1766.42308174042,234.5280128792251,50.70418701155261,64.77812794300732,41.82331431600321,279.2040179341338,385.3489348178211,377.2324103074757,48.6274279459718,307.6131949176709,247.4887083002102,3262.660760115377,1458.963865532446,2201.65220099643,1145.519897946629,57.60149365127604,109.4507724987224,129.6989854817783,384.8108073478043,163.2273549134778,25.87057694513616,194.4639153688935,0
Imports from rest of UK,566.4478193112689,17.5180321638987,22.74005484766274,29.06403419314699,122.4500131849339,36.99072729904625,77.76307793561102,321.6948305480122,286.4588358473762,233.0939787722716,128.7344265818446,20.37460775762072,244.1187566325821,123.0345333174648,65.77713884465612,654.1628943703299,32.86833785608884,66.57796681412773,0,80.25568270344687,57.746319154355,19.39228973138229,110.7962153355801,160.3037288139725,58.88638576867855,3637.916887511252,5.78561464779839,22.62067037824508,33.54033224400184,41.80309222376881,105.3842933647673,193.4573689530872,57.03717855770498,56.40272093119115,62.42646282409898,37.28260373591879,375.9984901193012,258.3337120669839,106.9253026953056,269.2286843972988,107.7482977855399,396.7562872795206,24.7777448212787,59.0068985794407,216.9976579315827,1095.51802064796,978.8603724602503,45.72327808621932,179.0069003207783,1800.640525167672,401.1719130660892,1151.648136116017,1005.256197852358,196.1595866780228,347.4472895554935,120.8548996156302,139.8708500413274,403.0848821109835,72.44567482256447,225.7287927726027,757.7975104047016,108.2985133781757,141.3714172666454,464.5862871100315,239.9448785624841,22.70574000980653,1022.626757000369,1369.01655919524,484.7258381619006,434.814821243895,1157.860771803496,77.8370676229912,90.59265930022326,61.06882116467589,293.6822971406321,428.1407975768507,133.638944509229,29.68706636389807,56.28461071884629,23.51801484715203,176.6423224742107,197.0966780736364,337.0283582563886,19.10260139838111,101.1333501404869,136.4785036274785,1619.143942092112,606.0537915954778,1017.30294925344,290.4924403564443,54.37729284316394,59.19417693129127,97.46479178384543,194.8645173510981,127.9817751428918,16.89227841176021,75.60346603516804,0
Imports from rest of world,212.9920875978422,6.017385121200642,9.587935439724475,22.10490249943061,28.41181664630181,43.44790026199025,31.16143502317559,213.4213769558835,164.0224699223089,113.6270914304574,74.39814145255583,6.167285667764526,76.52387676672078,43.39417773799121,16.94329567267213,152.2246316551655,9.637692488415142,36.90879366950097,0,64.81495574994993,33.65997204722797,11.70775491955475,89.92880988101183,93.13610867858621,31.50118147764133,1426.949091629044,4.588068717869099,15.60859570758666,34.79983112278681,25.61205056131526,48.33696682422331,183.2909547833907,18.61999371550943,26.51622633610936,78.06806681090336,40.81656677140151,360.4848615710362,567.7186573917913,202.9503011431745,380.4256715205992,60.58166651062727,452.78330621368,16.32964865158054,44.589783821788,206.4251566566005,391.3263933850332,187.4058312287126,20.13215810323461,143.7244036419943,724.3495693551223,101.2415994336265,410.4851485836522,224.986325252134,55.06453197552278,183.4458717894126,46.57578617695687,127.7182099736049,152.6140617099034,28.61546576554251,70.37569257527062,267.4582216558814,21.77920745346421,32.66006036762167,167.2238958367709,66.96856332518385,7.202057923317104,176.1086264082045,140.0473003208686,54.07961442806668,50.63089633063058,47.96317918349123,11.34160670736769,15.6364802155847,15.72526238707157,84.24088819740479,189.5809093074842,50.17238704900294,9.142275501996341,15.30841171990768,12.06611361018056,55.2740609148832,27.16938552677095,144.6503008398245,7.408702832772574,45.80810707960016,74.71519453628768,830.7197992998174,191.4658197202687,803.6393610296273,91.39217882526756,24.94268546273936,14.6389568100043,22.80031878727594,61.47511175473871,43.12882679092088,10.13981613791324,28.68022461982666,0
Total intermediate use at basic prices,1763.964839825413,70.49356396057902,197.327439496936,124.8021544109974,376.2357707601125,170.1604215064793,303.6877137388092,1268.430973811619,1104.937684919186,821.8915920394699,508.0565848620849,53.16576758344041,539.0761701211788,293.4276615092694,141.7952753899538,1418.63833846573,79.99125326690279,191.7324856729416,0,348.8658926420982,224.4571326346977,62.13376200095045,722.403687309278,562.9621946731495,178.1721746450149,6020.070292269103,20.82301954836742,69.87698463417551,132.9014477210348,141.1387051805686,306.3133960892717,820.3298489392258,189.685314918999,212.5805881644455,238.1136968739663,111.7786800238602,1525.797277228223,1366.117683778126,537.4184145927363,1278.56414729554,277.8631758500261,1818.157829685713,100.6271222252243,226.0638703787594,870.8910970708489,4232.63513902805,2306.597390681662,268.7325967150292,799.5025069587405,9132.701156059617,926.4908526177951,3723.989722888713,3194.854813392972,666.4701162508511,1304.756207698543,373.0571605023158,573.9642966837027,1316.736062856976,356.6569589796462,673.1381590681301,2052.292122362389,238.4729553842815,284.4888947085946,1553.147335157614,667.2271693885843,61.39575165124164,2622.168864906791,3950.837488796336,1189.687467013935,1772.496605787219,2764.134165160006,196.1787930743841,289.9929373530796,174.6885166360584,798.953043496463,2384.144788624755,418.3393444374569,89.53352887744703,136.3711503817613,77.4074427733358,511.1204013232277,609.6149984182285,858.9110694036889,75.13873217712549,454.5546521377579,458.6824064639764,5712.524501507306,2256.483476848192,4022.594511279498,1527.404517128341,136.9214719571793,183.283906240018,249.9640960528996,641.1504364536411,334.3379568472905,52.90267149480962,298.7476060238882,0
Taxes less subsidies on products,42.13990763458759,1.159647964420975,2.896145355064137,16.29753577300261,8.232933603888135,9.890682674520653,19.33648900272338,3.599836807381946,-9.680829026185522,1.437190114530135,-4.541970465084924,-0.3251181064403607,2.281571770821177,0.5639552867305311,0.1929736370462692,100.2655456102696,3.471554294097328,6.305183602058083,0,10.70796377290192,1.619396847302342,1.452254301049632,13.42929372472258,4.03464053838738,0.9675485892227726,478.2035728785538,2.50816596163255,0.8752327058244903,8.319001679498736,6.142633130830972,3.276574133728227,98.8140797167748,7.309797575001109,12.96137632955469,3.586006510639031,1.207370557161377,10.2131184807777,13.47966878787281,8.61676285042332,4.895694675462366,2.618696813744123,22.64725001628812,1.499940850775841,5.604936127240645,16.70054315915085,49.91257972234,20.28894641269284,36.74766107297089,177.8196697335073,189.1657577243854,14.36987136720539,112.0634434932851,51.72129594402652,5.221057749148807,130.9691692880883,19.10721590268473,88.19021353429736,33.05301495202355,46.67555292935359,66.35322336686914,177.0562942966091,0.6913052697183834,0.6647749794053868,7.84748347938718,3.197347399415618,0.257398336758369,283.3717655832101,359.6192327536663,134.0556434975824,16.50635697556558,10.86583540299329,1.391772173616,1.106435836920159,0.7952961969418623,9.8623228285369,30.4926536029882,-12.97114202045718,1.074544550552972,1.047300292238803,0.7270095196641487,16.62325920077243,6.021563567771262,36.98034612431093,1.237474979874586,6.004404091241901,3.468868729023495,676.9892409956949,213.847863607809,526.9075384935006,171.3812459146592,18.41205720382067,1.540997896981945,2.578542803100623,83.92120774935883,8.792329407778936,0.248762511190401,37.95925152311167,0
Taxes less subsidies on production,-619.6194181,0.100354075,0.178591368,7.856179143,0.014300856,-0.4835745,0.749534348,6.734040152,3.565000743,2.519925399,1.565799939,0.165842183,2.422485874,1.24485459,0.400584974,10.04731597,0.497470273,0.570720058,0,3.809388794,1.286417558,-0.095806352,9.389676715,8.145727357,3.464595929,16.6181073,0.087573593,0.308532138,0.580365329,0.405421635,2,26.68943447,4.621782557,6.688782978,3.695088299,1.678059868,31.62685183,7,6,15,2.898954407,17.101045593,0.865255222,2.934449528,8.20029525,91.5631209,36.4368791,26.72352263,37.27647736199999,100,98.48776176,298.5936884,372.9185498,21.95326006,36.61298846,14.10606816,13.46284096,37.45478044,10.41006193,54.70837384,132.2916262,6.580439765,3.295143699,50.29667695,29.75632367,2.071415916,104.5510882,73.50101301,26.94789879,14.36319655,0,4.636803452,16.32362881,11.71846315,22.85262328,82.01619846,16.58375431,3.596768084,6.667149205,0.241414705,14.19733011,20.46474086,11.28612546,2.260917393,12.20871011,11.58217607,0,25,15.84815788,5.151842119,6.108322668,7.154706924,15.08101716,26.65595324,10.31930421,2.401867392,24.27882839,0
Compensation of employees,349.5173202,31.16483611,35.58289673,42.81356424,51.15532505,49.08902985,70.36064709,1123.550323,195.2839424,188.7282658,117.939502056,11.27109927,341.648527,119.0604679,18.51051502,730.1410796,35.17192131,82.24467975,0,206.1726263,74.48150043,12.34587327,232.4252956,200.5506392,152.0240651,220.9894456,13.54430832,48.8092926,81.08601797,88.57093549,323,363.3113334,69.37350867,142.3151579,74.71329348,40.36942998,894.9172765400001,846,186,728,114.8969713,495.1030286339999,52.27408789,207.7189847,624.00692737,668.4226477,303.5773523,312.2608575,460.612678568,3844.9999999,1004.166663,2310.568056,3755.265281,271.8423533,1082.792743,113.9129915,212.8271215,1113.4381213,586.1866694,805.6428127,1441.357187,198.9131886,136.84654753,902.704296,943.3622625,65.17370536,2521.268727,1022.539333,985.1919396,480.8036815,0,202.1963185,493.0839955,455.3486372,574.1774741,2136.23945,452.8826537,101.0824808,262.8311449,58.35416377,331.7287294,1221.947926,143.2718201,177.0512183,705.3337542,405.6665519,5543,5893.000000399999,5821.6544374,2993.3455622,120.512549803,215.98883703,198.8834535,723.6151597,312.3931011,60.01117437,324.5957246,154
Gross operating surplus,1232.864275,34.22855615,27.34972061,107.2054756,134.0122176,-4.176432505,24.76165156,632.4147809,-48.32383257,-18.8845245,12.435733587,5.997425712,43.83517001,20.68719561,22.83888798,1693.478523,75.93569245,4.99972852,0,128.7595612,-16.06290903,2.303347842,72.87984203,92.31119791,34.80896006,121.9322445,18.0348581,35.00793348,70.05436997,29.97059397,470,178.2786993,-6.913591371,10.63489212,9.457837026,-1.564227329,288.10639026,318,65,270,18.6561877,106.343812301,16.15983433,86.00258841,368.83757729,1392.767873,148.2321272,623.3920133,418.0613324130001,2526.0000004,480.281893,1149.315354,2160.402753,15.97240564,418.6662847,99.8175921,205.0782395,525.1803446,89.28513356,238.5520501,642.4479499,58.70381703,144.71965859,990.9587216,456.9646614,51.65314137,2011.999118,2086.429881,274.5710003,2403.201951,9047,21.79804945,378.8862378,252.7179362,183.5156535,1090.226146,391.2706929,81.85017108,137.0927959,81.44036656,545.2815988,178.8684779,86.09047249,25.75369482,197.8955206,272.1102354,2284.9999996,1759.9999995,2135.8126022,419.187398133,80.25893926799999,40.74872609000001,422.6398313,119.35250339,70.98392895,45.04080426,771.9752668,0
Gross value added,962.7621770999999,65.493746335,63.111208708,157.875218983,185.181843506,44.42902284500001,95.871832998,1762.699144052,150.525110573,172.363666699,131.941035582,17.434367165,387.906182884,140.9925181,41.749987974,2433.66691857,111.605084033,87.815128328,0,338.741576294,59.70500895799999,14.55341476,314.694814345,301.007564467,190.297621089,359.5397974,31.666740013,84.125758218,151.720753269,118.946951095,795,568.27946717,67.081699856,159.638832998,87.866218805,40.483262519,1214.65051863,1171,257,1013,136.452113407,618.5478865279999,69.299177442,296.656022638,1001.04479991,2152.7536416,488.2463586,962.37639343,915.9504883430001,6471.0000003,1582.93631776,3758.4770984,6288.5865838,309.768019,1538.07201616,227.83665176,431.36820196,1676.07324634,685.8818648900001,1098.90323664,2216.0967631,264.197445395,284.861349819,1943.95969455,1430.08324757,118.898262646,4637.8189332,3182.47022701,1286.71083869,2898.36882905,9047,228.631171402,888.29386211,719.78503655,780.54575088,3308.48179446,860.73710091,186.529419964,406.591090005,140.035945035,891.20765831,1421.28114476,240.64841805,205.065830513,915.4379849100001,689.35896337,7827.999999600001,7677.999999899999,7973.315197479999,3417.684802452,206.879811739,263.892270044,636.60430196,869.62361633,393.69633426,107.453846022,1120.84981979,154
Total output at basic prices,2768.866924560001,137.14695826,263.3347935600002,298.974909167,569.6505478700007,224.480127026,418.8960357395326,3034.729954671001,1245.781966466,995.692448853,635.455649979,70.27501664200004,929.2639247760001,434.9841348959999,183.738237001,3952.570802646,195.0678915940001,285.8527976029997,0,698.3154327090001,285.7815384400001,78.13943106200009,1050.527795379001,868.0043996785369,369.4373443232377,6857.813662547657,54.99792552299997,154.877975558,292.9412026695335,266.2282894063996,1104.589970223,1487.423395826001,264.0768123500002,385.1807974920002,329.5659221896054,153.4693131000216,2750.660914339001,2550.597352565999,803.0351774431596,2296.459841971002,416.9339860707702,2459.352966230001,171.4262405180001,528.3248291440001,1888.63644014,6435.30136035039,2815.132695694355,1267.856651218,1893.272665035248,15792.866914084,2523.797041745001,7594.530264781998,9535.162693136997,981.4591929999999,2973.797393146631,620.0010281650004,1093.522712178,3025.862324149,1089.214376799,1838.394619074999,4445.445179758998,503.3617060489999,570.0150195069999,3504.954513187001,2100.507764358,180.551412634,7543.359563690002,7492.926948560003,2610.453949201517,4687.371791812784,11822.000000563,426.2017366500001,1179.3932353,895.2688493830002,1589.361117205,5723.119236687743,1266.105303327,277.137493392,544.0095406790001,218.170397328,1418.951318834,2036.917706746,1136.539833578,281.44203767,1375.997041139,1151.510238563,14217.513742103,10148.331340356,12522.817247253,5116.470565495,362.2133409,448.7171741809999,889.1469408160003,1594.695260533,736.8266205150694,160.605280028,1457.556677337,154
