,Agriculture,Forestry planting,Forestry harvesting,Fishing,Aquaculture,Coal & lignite,"Oil & gas extraction, metal ores & other",Mining Support,Meat processing,Fish & fruit processing,"Dairy products, oils & fats processing",Grain milling & starch,Bakery & farinaceous,Other food,Animal feeds,Spirits & wines,Beer & malt,Soft Drinks,Tobacco,Textiles,Wearing apparel,Leather goods,Wood and wood products,Paper & paper products,Printing and recording,"Coke, petroleum & petro-chemicals","Paints, varnishes and inks etc.",Cleaning & toilet preparations,Other chemicals,"Inorganic chemicals, dyestuffs & agro-chemicals",Pharma-ceuticals,Rubber & Plastic,Cement lime & plaster,"Glass, clay & stone etc.",Iron & Steel,Other metals & casting,Fabricated metal,"Computers, electronics & opticals",Electrical equipment,Machinery & equipment,Motor Vehicles,Other transport equipment,Furniture,Other manu-facturing,Repair & maintenance,Electricity,Gas etc.,Water and sewerage,"Waste, remediation & management",Construction,Wholesale & Retail - vehicles,Wholesale - excl vehicles,Retail - excl vehicles,Rail transport,Other land transport,Water transport,Air transport,Support services for transport,Post & courier,Accomm-odation,Food & beverage services,Publishing services,Film video & TV etc.; broadcasting,Telecommunications,Computer services,Information services,Financial services,Insurance & pensions,Auxiliary financial services,Real estate - own,Imputed rent,Real estate - fee or contract,Legal activities,Accounting & tax services,Head office & consulting services,Architectural services etc.,Research & development,Advertising & market research,Other professional services,Veterinary services,Rental and leasing services,Employment services,Travel & related services,Security & investigation,Building & landscape services,Business support services,Public admin & defence,Education,Health,Residential care and social work,Creative services,Cultural services,Gambling,Sports & recreation,Membership organisations,Repairs - personal and household,Other personal services,Households as employers
Total domestic use,673.2567428475056,38.6640754446547,146.2981668056561,75.26874871618854,135.5605714036352,92.3754939967555,162.6561843169673,575.5754422478437,476.6771660494103,434.1549853278295,280.1420209231014,31.3959932132244,204.6401886893044,124.4915973933946,60.59678464212779,477.0403860880604,50.26861550580771,83.45304206953527,0,202.8782401368326,101.5773977484323,18.90186878513578,456.6261252562906,455.4647577672308,183.3032229670445,979.0747846967544,19.73679913199279,24.31307339004469,59.22480525774564,67.4300882915146,111.2075192529358,409.4273904697247,204.1356552456966,147.5369161588164,53.92566982185571,37.74031712472685,642.34042269341,1120.569333065876,187.437848249067,593.408310556941,102.7068966734327,642.1432603442631,86.41866324096685,171.4815291900222,374.9098899630672,2218.503756616107,981.877395793398,204.0908102262018,451.3084471502555,6908.189606592426,391.4069358459846,1631.974324063495,1983.3953402816,321.5308832209071,795.5259571298881,133.1745915627777,336.0546795018286,938.4220692221063,223.0761728964103,334.9090328406102,1079.482085787053,155.334859445211,87.34663929411552,585.3696466716359,440.2808833100211,35.39275422157691,1160.188432828161,2344.0658714426,731.5748403039761,1158.949607548683,842.1835536609935,133.5440186292782,254.178314216232,164.8357785016199,391.2417306018094,1230.21149751292,166.8690445400459,49.9744099035302,115.8620971164113,16.08630160040622,220.8825359673787,411.6588206946884,714.7828732408865,62.48963097043089,293.685703674399,212.2991792020312,3216.434751988599,1424.316648304753,1984.331631999585,999.2512216965451,56.90343765934206,99.49380654044013,198.8906599242098,378.7931791051355,143.2340897022943,47.58487457592318,242.07545899596,0
Imports from rest of UK,398.6834330966429,17.15303690350027,18.78292297493918,32.32820783184025,66.06439102762079,29.40134438248409,55.91627954405623,271.9763140262714,277.329092973811,216.0192041843666,138.7181606342646,20.81356124899411,186.0016386950469,103.3819716770942,61.01985616089391,416.4013432871498,37.79513296677572,67.78260022142884,0,105.3916810509,62.36201268804857,14.14678572218706,128.3967052082619,202.9111803913571,112.297847918185,2689.085540526441,10.28309405898805,16.88095100227982,30.07629995698419,31.51495161199058,75.81343175046894,140.7717519292814,74.03848632233809,58.24297457579476,29.55956683290485,32.28088839863477,345.392817733212,416.0543607360727,80.63510705197359,298.1478122771197,95.49077507578554,298.5302042078041,44.70254813249518,86.52024476806874,180.4891179308299,811.6073573011167,550.033667485051,37.89759724987464,151.9899105004037,1968.094703620183,363.4255383061231,784.5041313285607,871.509825408922,151.528287162388,297.2591693346352,71.21724723515949,141.0211439722676,441.5956058037993,70.88910178860978,156.646096829503,672.9619393202465,130.5218801885825,119.9321254407073,343.1538463477624,260.0632840058637,19.87282750554369,639.2618311430788,1064.459718598757,247.397717847959,347.3815779537969,339.9368636377293,94.62387375911746,105.5721918328779,82.96768413910483,229.7858860403321,268.8444845223207,68.43504361644955,29.55767220674083,80.80534952851643,9.510265849309194,153.851661671498,190.8485116830293,418.8247671215493,26.31699878330432,84.74947144475851,146.1498945714815,1363.770106279447,564.2939061481397,859.407869182962,226.9200014861931,52.52659460277501,45.8096067369582,116.5823354126021,171.3686790742599,108.0215303619458,24.7467183306251,92.60613546607802,0
Imports from rest of world,114.6972439563832,4.686518435763257,6.903355167136913,16.00707833184173,14.36734896862092,36.35475672275793,16.40598436721643,95.56381028556422,114.2889295383341,78.0026401926173,66.83541177465024,6.859134251081338,50.21337034833166,29.5162108333524,14.50799671064524,110.6660876225336,12.23179450969251,26.57298431455723,0,52.29108893546674,26.35236415763192,5.749479859220163,48.07238491280619,119.644741980247,47.40275410676601,410.2320689967198,5.276637578263167,8.573784569567312,23.24008528308701,13.45341733094987,23.78077677682957,112.2090119462807,24.04550726582496,21.53230598142951,34.04938378363418,22.73127200192253,267.7068917984047,1062.10139534114,137.0050508985134,311.4926738619363,51.02967061051639,292.8947364142044,22.56499604150101,56.96557174391017,195.2519400950049,292.7984510790282,53.32020834280571,14.69747288419554,97.9125737903316,681.4954445169567,85.63836334084658,227.3064865799673,181.3396247126067,33.85457529372309,126.1752138507616,25.15099853288091,95.91141304343898,148.3740579641791,24.10544530634036,66.73491427822667,218.2186000536292,25.27355052999276,29.01208127527308,106.2476114803243,77.70753633851218,5.294707953108116,103.0117084754533,102.8246043831995,43.10751035458809,32.79457329686262,23.66976521242796,14.07873932578583,23.26507931848768,18.9865455043189,50.05762952780668,111.7641029036118,18.64613387570444,8.24035150688801,17.14786308506682,3.236068245617693,41.35033897832823,21.01697954422229,163.6398800597845,8.818711699619353,27.70875146091072,46.36153126014165,704.0744228559257,164.8233497662439,600.7297528246944,66.8803400078695,21.26895248121064,11.37979440784899,29.16067576520049,50.93108107644692,24.57320349262982,16.07169580037453,34.0530887275296,0
Total intermediate use at basic prices,1186.637419900532,60.50363078391823,171.9844449477322,123.6040348798705,215.9923113998769,158.1315951019975,234.97844822824,943.1155665596793,868.2951885615554,728.1768297048134,485.6955933320163,59.06868871329985,440.855197732683,257.3897799038412,136.124637513667,1004.107816997744,100.2955429822759,177.8086266055213,0,360.5610101231993,190.2917745941128,38.798134366543,633.0952153773587,778.020680138835,343.0038249919955,4078.392394219916,35.29653076924401,49.76780896189182,112.5411904978168,112.398457234455,210.8017277802344,662.4081543452867,302.2196488338597,227.3121967160406,117.5346204383947,92.75247752528415,1255.440132225027,2598.725089143089,405.0780061995541,1203.048796695997,249.2273423597346,1233.568200966272,153.686207414963,314.9673457020011,750.650947988902,3322.909564996252,1585.231271621255,256.6858803602719,701.2109314409909,9557.779754729565,840.4708374929543,2643.784941972023,3036.244790403129,506.9137456770182,1218.960340315285,229.5428373308182,572.9872365175352,1528.391732990085,318.0707199913604,558.2900439483399,1970.662625160929,311.1302901637862,236.2908460100959,1034.771104499723,778.051703654397,60.56028968022871,1902.461972446693,3511.350194424557,1022.080068506523,1539.125758799343,1205.790182511151,242.2466317141815,383.0155853675977,266.7900081450437,671.0852461699482,1610.820084938852,253.9502220321999,87.77243361715904,213.8153097299946,28.83263569533311,416.0845366172048,623.5243119219399,1297.24752042222,97.62534145335457,406.1439265800682,404.8106050336544,5284.279281123971,2153.433904219136,3444.469254007242,1293.051563190608,130.6989847433277,156.6832076852473,344.6336711020123,601.0929392558423,275.8288235568699,88.40328870692281,368.7346831895676,0
Taxes less subsidies on products,27.6488145413646,1.169310757733666,3.138413446624013,18.08895012770997,3.369634295018014,9.693930912776368,11.58278033026197,4.366472072140109,-9.310514107565542,0.8110142633154376,-4.0892613177135,-0.5728751842975262,2.199124242611536,0.5314592710135149,0.2718547587479571,66.41303462469217,3.71122225670274,3.010014714131679,0,14.73559992046465,0.9569217201223739,0.8005624505468691,9.688061256754757,6.064940461533455,1.753516200462915,388.6606582484466,3.152820523169929,0.9614626612408409,10.12949179828834,6.535984492665579,2.474029578708155,99.25202710302831,11.62577874201412,12.08513744137249,1.83353976687641,1.221591105876807,6.952714649339417,22.73214646744352,5.871257252535211,4.649855791215714,3.867454116506791,17.07513871152769,2.206971495221004,7.585550111984306,12.34985898863767,39.84027896519693,20.0586460402488,29.70855187713823,121.1301070498652,209.4446882467732,11.46675127834594,74.97914907847635,53.66051155129387,-8.80035409890795,135.4335302885785,9.70260958739347,93.54083017861711,24.43223646160552,34.51276207124764,62.37263712942308,162.4959701125059,0.6100813194882496,0.7131321433689907,6.50901511611899,4.835217699722282,0.3189771675656639,197.996333605701,284.0246938834626,177.7152030529646,15.72510864303058,5.209817576075524,1.866035976509985,2.844558740264568,1.33224228488484,7.668384081722803,29.20494025981489,-24.43667532344571,0.4754941736898448,1.651437269639072,0.2172870930144096,10.36929206745288,7.427013834619597,18.79441238023199,1.155626192117638,5.441956788478447,3.026907150326227,523.3903842801965,178.8436000089323,369.0589069185409,124.2714084790413,15.36920895162565,0.8964920009003647,5.167824144064317,63.70701891267018,5.914332604251632,0.3046231034085063,40.31258240269516,0
Taxes less subsidies on production,-558.680843,0.041837088,0.07547568,4.89387331,0.087581225,2.287161341,4.172792368,23.54004629,3.488464981,3.165039365,1.944867667,0.258628114,2.950640981,1.348789599,0.560981092,9.518323472,0.733214002,1.031050727,0,3.275619938,1.642836131,0.081543931,8.874295896,10.1046519,6.021052202,17.06690809,0.104939305,0.322189709,0.409728434,0.096234464,4,16.53884665,6.406803434,5.054349916,2.667338759,3.273643737,33.059017508,9,9,17,3.986447123,18.013552875,2.36748051,5.140068723,10.492450767,71.86574861,26.13425139,19.57222313,24.427776868,73.00000001000001,80.30247276,238.0014598,305.6960674,-12.13299893,35.85068201,11.08985938,13.34316887,39.16522847,9.684060195,53.33657949,128.6634205,12.36995319,5.7398788,49.71797769,42.25764826,2.914542056,64.9616018,60.48738113,18.55101707,-170.2889532,0,4.288953221,14.75920376,10.21742279,15.88124527,45.89621693,7.890696745,3.337829392,6.253053241,0.764331872,10.93150742,17.82484447,15.05174454,3.332768755,9.525345119,9.333789698,0,23,8.373869922,3.626130078,4.400455195,7.066270611,13.3855162,22.147758,6.514534182,3.084388744,18.40107707,0
Compensation of employees,278.087249,33.63588233,38.40424904,20.3516851,25.72128864,35.4417626,88.45164083,755.1065966,161.4393703,195.8734389,98.44351014200001,13.24536135,291.4855642,97.09775641,28.50578292,559.665669,42.00450652,75.23904025,0,156.8214792,105.3023596,9.876161174,213.7069437,218.6474353,201.645621,298.8420771,17.09542337,47.54313012,33.05781125,115.46155818,228,316.8114028,94.41570606,125.7728912,40.69172251,43.03848863,767.26978891,898,196,654,103.4756189,485.524381126,92.72547606,191.9232442,371.35127972,499.9309224,107.0690776,294.8644853,407.3118863,4148.0000003,930.2324086,2136.934211,3241.83338,211.7234382,980.8291033,57.53685399,158.3336323,989.7375931,505.839379,764.4456929,1299.554307,248.598987,110.4888716,786.600775,933.7716012,60.53976524,1917.929339,1616.407455,708.663206,394.0290951,0,208.9709049,546.0767985,424.1663591,556.6319083,1527.938742,358.9924712,117.9131662,218.1127577,44.16779719,339.1469605,859.9076589,145.4461288,230.8818876,557.4512635,337.1661007,4887,5330.000000399999,4853.6825687,2999.3174321,84.10985682,232.9913376,142.2110929,522.6877127,213.0540439,98.38389393,389.5620622,114
Gross operating surplus,962.3599323,41.04896683,41.6444466,67.12559119,84.12630009,21.12780442,74.18937401,604.6828216,23.34468643,42.97264283,13.103569668,8.158723465,163.3330503,47.06007447,15.16981944,1274.05268,77.34920045,71.45555318,0,69.25212124,36.1933125,15.55456626,56.27472565,35.61740283,74.10787151,522.3735277,14.64482741,36.96098866,31.82969169,34.19096451,353,160.4168483,71.84571034,12.73744135,21.58103115,89.93656071,218.482408135,530,95,291,41.39989184,62.60010816,32.91206785,96.88174703,113.206185137,1592.2698,278.7301999,583.4185684,326.885331022,2841.9999996,314.6688886,1364.212705,1656.118406,30.52299038,381.048449,61.75056219,186.1661192,397.3664647,47.14541449,302.8441329,639.1558671,84.9344749,46.90255212,635.0315527,413.2477489,36.8836714,1739.718795,1729.625781,224.6554249,2068.095431,9327,12.90456941,355.4897577,214.2043039,130.9550449,788.6930121,111.0876367,87.93558552,128.9109237,54.72373529,332.7722852,294.6973933,56.85378289,52.47033964,226.9091312,191.2970677,1738.9999995,1244,1433.8182546,270.181745451,31.80295227,38.27550086,291.502231,143.41931581,142.4975969,42.34592199,543.1564811,0
Gross value added,681.7663382999999,74.726686248,80.12417132,92.3711496,109.935169955,58.85672836099999,166.813807208,1383.32946449,188.272521711,242.011121095,113.491947477,21.662712929,457.769255481,145.506620479,44.236583452,1843.236672472,120.086920972,147.725644157,0,229.349220378,143.138508231,25.512271365,278.855965246,264.36949003,281.774544712,838.2825128899999,31.845190085,84.826308489,65.297231374,149.748757154,585,493.76709775,172.668219834,143.564682466,64.940092419,136.248693077,1018.811214553,1437,300,962,148.861957863,566.1380421609999,128.00502442,293.945059953,495.0499156240001,2164.06647101,411.93352889,897.8552768300001,758.62499419,7062.999999909999,1325.20376996,3739.148375799999,5203.6478534,230.11342965,1397.72823431,130.37727556,357.84292037,1426.26928627,562.668853685,1120.62640529,2067.3735946,345.90341509,163.13130252,1471.35030539,1389.27699836,100.337978696,3722.6097358,3406.52061713,951.86964797,2291.8355729,9327,226.164427531,916.32575996,648.58808579,703.46819847,2362.52797103,477.970804645,209.186581112,353.276734641,99.65586435200001,682.8507531199999,1172.42989667,217.35165623,286.684995995,793.8857398189999,537.796958098,6625.9999995,6597.000000399999,6295.874693222,3273.125307629,120.313264285,278.333109071,447.0988401,688.25478651,362.066174982,143.814204664,951.11962037,114
Total output at basic prices,1896.052572741896,136.3996277896519,255.2470297143562,234.0641346075805,329.2971156498949,226.6822543757739,413.3750357665019,2330.811503121819,1047.25719616499,970.9989650631288,595.0982794913028,80.15852645800233,900.8235774562945,403.4278596538547,180.6330757244149,2913.757524094436,224.0936862109787,328.544285476653,0,604.645830421664,334.3872045452351,65.11096818208986,921.6392418801134,1048.455110630368,626.5318859044585,5305.335565358362,70.29454137741394,135.5555801121326,187.9679136701052,268.6831988811206,798.2757573589425,1255.427279198315,486.5136474098738,382.9620166234131,184.3082526242711,230.222761708161,2281.204061427366,4058.457235610532,710.9492634520892,2169.698652487213,401.9567543392413,1816.781381838799,283.8982033301841,616.4979557669855,1258.05072260154,5526.816314971449,2017.223446551503,1184.24970906741,1580.966032680856,16830.22444288634,2177.1413587313,6457.912466850499,8293.553155354422,728.2268212281102,2752.122104913863,369.6227224782116,1024.370987066152,2979.09325572169,915.2523357476081,1741.289086367763,4200.532189873435,657.6437865732745,400.1352806734649,2512.630425005842,2172.163919714119,161.2172455437944,5823.068041852393,7201.895505438019,2151.664919529488,3846.686440342374,10538.00000008723,470.2770952216915,1302.185904067862,916.7103362199285,1382.221828721671,4002.552996228667,707.4843513537542,297.4345089028489,568.7434816406337,128.7057871403475,1109.304581804658,1803.38122242656,1533.393589032452,385.4659636404722,1205.471623187547,945.6344702819806,12433.66966490417,8929.277504628068,10109.40285414778,4690.448279298649,266.3814579799534,435.9128087571477,796.9003353460766,1353.054744678512,643.8093311431215,232.5221164743313,1360.166885962263,114
