,Agriculture,Forestry planting,Forestry harvesting,Fishing,Aquaculture,Coal & lignite,"Oil & gas extraction, metal ores & other",Mining Support,Meat processing,Fish & fruit processing,"Dairy products, oils & fats processing",Grain milling & starch,Bakery & farinaceous,Other food,Animal feeds,Spirits & wines,Beer & malt,Soft Drinks,Tobacco,Textiles,Wearing apparel,Leather goods,Wood and wood products,Paper & paper products,Printing and recording,"Coke, petroleum & petro-chemicals","Paints, varnishes and inks etc.",Cleaning & toilet preparations,Other chemicals,"Inorganic chemicals, dyestuffs & agro-chemicals",Pharma-ceuticals,Rubber & Plastic,Cement lime & plaster,"Glass, clay & stone etc.",Iron & Steel,Other metals & casting,Fabricated metal,"Computers, electronics & opticals",Electrical equipment,Machinery & equipment,Motor Vehicles,Other transport equipment,Furniture,Other manu-facturing,Repair & maintenance,Electricity,Gas etc.,Water and sewerage,"Waste, remediation & management",Construction,Wholesale & Retail - vehicles,Wholesale - excl vehicles,Retail - excl vehicles,Rail transport,Other land transport,Water transport,Air transport,Support services for transport,Post & courier,Accomm-odation,Food & beverage services,Publishing services,Film video & TV etc.; broadcasting,Telecommunications,Computer services,Information services,Financial services,Insurance & pensions,Auxiliary financial services,Real estate - own,Imputed rent,Real estate - fee or contract,Legal activities,Accounting & tax services,Head office & consulting services,Architectural services etc.,Research & development,Advertising & market research,Other professional services,Veterinary services,Rental and leasing services,Employment services,Travel & related services,Security & investigation,Building & landscape services,Business support services,Public admin & defence,Education,Health,Residential care and social work,Creative services,Cultural services,Gambling,Sports & recreation,Membership organisations,Repairs - personal and household,Other personal services,Households as employers
Agriculture,233.8864049265474,1.593012118203479,0.07896969583702716,0.08533315272069061,0.1239478075253792,0.06208228464099777,0.3068860451853334,1.356527379690835,317.2471503022161,7.280900878662885,186.7354571695853,12.43192816101732,3.866792344410007,9.447950045091787,38.42167721990455,45.19715141435034,3.642815850138776,0.1317966802130507,0,2.39579610170744,0.03648042780403202,8.633245606008812,0.3780229893733146,0.2399243287539126,0.08405340302358702,0.4599988838884991,0.01160744701982083,0.0274280506450361,0.06801849469727968,0.05510619540561104,1.432355669917075,0.5493659332522319,0.2067008052316778,0.06941250526947193,0.0654311072670283,0.01407829606588223,0.6430895640633159,0.2525417275604704,0.1148345161247451,0.3052893959816142,0.05990087292148003,0.4734657363453605,0.1503037828026119,0.09454448582362016,0.314857967855475,6.952564546321521,0.3634116479533473,0.1332818536921832,0.6152702824509444,15.43496974631796,0.3646722154394382,11.66026918862742,2.78205253456716,0.5991577077242571,0.744300033123738,0.1400145628619959,0.8503087873365505,0.9371491666509421,0.26589340169161,1.903934858014854,3.018031189507648,0.07576289783954654,0.07850435996674393,0.5071729508999595,0.454721579920142,0.04716702402283612,1.704383294596726,2.31637844527462,0.4683957073843879,2.382206420565387,1.563983945089761,0.1429671738089757,0.2826744105708855,0.2061140621365634,0.6509011168437845,2.684377525836817,0.641158378100666,0.1239938727234745,0.1808878260303533,0.01354217454075663,0.5818231616749867,0.6754282439774463,2.036725205205882,0.04191420343720217,0.3667507535698584,0.5286721684019152,4.520120544946339,1.583869707168414,3.730130892874652,2.669494844257279,0.09360890178742289,0.0983804835293513,0.2402043765310946,0.4779707150329453,0.183367144686716,0.0156473699425663,0.1308552872902179,0
Forestry planting,0.1310550520544713,0.03879561238308896,103.2345391374069,0.008273220302989185,0.01903660265438887,0.003108531573507532,0.07603031696965623,0.1149353920884671,0.03763251335239812,0.04934508633096844,0.02899396211045538,0.005897036223146415,0.05533862462827963,0.02756601803058817,0.0145634624902731,0.1337815298670101,0.02574866810329599,0.03233049146612556,0,0.02424648840787317,0.00955361303444555,0.01012219679596924,0.08842097333897046,0.06168800862438448,0.01423900457222818,0.01516937604757298,0.002867569217621432,0.006480402941104731,0.01406925599292643,0.01229890336610821,0.013114049561951,0.07075645085289216,0.05064046849832748,0.01406627156969202,0.01372929840789023,0.003062206573003612,0.1093066778537943,0.04491590908214904,0.02169564882810865,0.06497306658047439,0.01457002807703143,0.09274517890904009,0.01094159901426478,0.01621036143239944,0.03973292306650567,0.2669064602905375,0.06711557415142363,0.02930471283899909,0.05707043724779747,3.66366465877531,0.0714512960541665,0.7411972887152893,0.3455977440027137,0.02094357671575537,0.1560740388844258,0.005440705284483142,0.1033190167178924,0.1235797765293931,0.08230274102053839,0.07790736532335439,0.1096935382472308,0.01554257407450694,0.03295786612151298,0.07544692619129773,0.06933148205016659,0.007132044391699949,0.3619841121190703,0.5052624500062104,0.123394212610952,0.4129632036033342,0.3667801740158999,0.0257541497157152,0.0365188192123131,0.03443186099644797,0.119261804719251,0.4001518624659192,0.01630768779888898,0.01789063385871404,0.01971448176391933,0.001805957048718877,0.05843345000601572,0.1805625725817783,0.440229684226565,0.01287199072470118,0.06209903212010715,0.07421031199084618,0.9259808307624138,0.2792621987533742,0.3685242274668459,0.230193343402824,0.01858097427352381,0.02240883623278416,0.0522705600576144,0.120694816988168,0.1275801798347408,0.002706338695348936,0.01272403110672408,0
Forestry harvesting,0.2348566809037958,0.02207235908049934,0.006058038999358422,0.01516678489382672,0.02097539070772129,0.01553231982197934,0.06113684070754397,0.201719197201601,0.1435532108425382,0.1651578648602323,0.1477370145404292,0.02721649105997618,0.4976597260489473,0.1870376588637574,0.02042669460009869,1.132638121603072,0.05377543520589334,0.0721961675569067,0,0.05232019398967543,0.03668299469383753,0.01201359575096158,118.8814447208801,11.08379104590018,0.9725942842216455,0.01594516178883531,0.004464906364113268,0.1370511439854931,0.1257800248659176,0.01261491395480952,0.05244143008252752,0.2878595518476992,0.09872244987154527,0.03828309429540971,0.007112400721048589,0.001918393226323267,0.124149472170087,0.1280542163578744,0.04528626901622863,0.1057557719117398,0.02486145165554969,0.2798649726456382,0.2243874054316398,0.05123013896507451,0.0855200338223557,47.89962791129152,0.0635000177767383,0.01324473441834239,0.08470737144751433,2.863912724224827,0.06285485921342382,0.6872059574780764,0.538008610405627,0.128874664106636,0.1108469194373482,0.02819022492414277,0.08280750215403977,0.1549600275897953,0.03723421822392245,0.1156429250874653,0.1779913768372957,0.4926449410427121,0.01068546233964266,0.03924433908363682,0.1312244526281814,0.003772012672426133,0.2446627542280089,0.2216928879822789,0.1638753061301768,0.4770827595017345,0.1710871503551843,0.0808037185091858,0.08491063205850365,0.03091916599084036,0.0910463675625965,0.1783497612744429,0.02233524097749748,0.05632615499432123,0.07570805066347232,0.01110050436807285,0.1117118652063829,0.04307719926697989,0.01302646077560171,0.0108133487124359,0.1493022930148833,0.05868784673976993,1.234188023850572,0.6089641134435078,0.9985614580560176,0.2270914582440957,0.01858337192491694,0.04703147525268889,0.0921911761761902,0.08795498324378226,0.03178083944683357,0.005525935762457552,0.1456979702104671,0
Fishing,0.0268027887343975,0.001024213252003432,0.003578873324749634,0.005347738917222501,0.009810666902261497,0.002146313088706451,0.3388408253776708,0.05210875263620249,0.01103620914008935,141.809632290434,0.006713466531836904,0.0007476802125529101,0.009643351511172144,0.005920088284560959,0.00378259699223765,0.02343155986759756,0.002158361214112721,0.003756248898294318,0,0.005345202056900932,0.003248670619013493,0.001393463413705794,0.01520941379311541,0.0103764511678069,0.004222081387002878,0.009610823785577082,0.0009606873334807489,0.00143102774114974,0.002461494601434095,0.01180753592880774,0.004364589964999494,0.007810033265101491,0.1342733293443189,0.2493958301518902,0.004934331553707619,0.002423315990529147,0.02464945864391321,0.02505971509160875,0.007889066694827172,0.0221259896803266,0.004690861057513073,0.02350076084111535,0.002575936866905898,0.03141755849521462,0.01409440599282941,0.01948928908301134,0.004807143863267483,0.002301803308941754,0.01998484896234489,1.058666702254424,0.006125567407589892,0.04559263734439584,0.06697312565364866,0.02176426094302455,0.01119432759635478,0.02709333196742813,0.02610589944652459,0.0685366790037886,0.004662960979074163,1.246449766614318,3.975397560530014,0.00433278941129155,0.01290341420842568,0.01564438575060365,0.01302884871805594,0.0007483267655670178,0.03693499746392688,0.0516027833292229,0.0102455065403523,0.1481714658371585,0.0120189927437603,0.003598142489995403,0.008443278033728392,0.005166157722941614,0.01044461234930103,0.03704801512968234,0.002640937251885953,0.003648441608069565,0.001925003601883273,0.0009810338012655525,0.01609224098125954,0.009064229107898766,0.05456373715740152,0.001172889178514092,0.01564162691318395,0.008261647609253063,0.1678706426091846,0.09385162079593827,0.1049640488105787,0.03769404379543996,0.004701890652821582,0.01042259268547328,0.01798294201839511,0.07425421427221587,0.004008694137641104,0.0004643147700551859,0.005348034656620572,0
Aquaculture,0.05316435650649914,0.002145797032093366,0.007013193268006524,0.0118947143719242,87.88992471161473,0.005665074360349505,0.01038439654497941,0.122264679368031,0.01993917427364099,154.569800064458,0.01212552260984508,0.00137585884028786,0.01784726036113607,0.0111624926007753,0.007059342686906387,0.04401069573616365,0.004097185375352907,0.007382917012151467,0,0.01004440219372701,0.005785390252878831,0.002518567535828237,0.02802686442118089,0.01898488066736826,0.008365827662647244,0.01089075200269361,0.0008252120576631347,0.002703798795298076,0.004652461995212203,0.004242426327572927,0.008045406283410932,0.01568071711339115,0.007628297888532646,0.006581153539752111,0.009250753262377672,0.002298202422819056,0.04953721751999,0.04617042553201493,0.01475107464527795,0.04040374757411906,0.008549145945438947,0.04348595973297893,0.004836701007051281,0.008517439996484582,0.03032544083705551,0.03606451827815804,0.008971394077279381,0.004447476022271113,0.0289332728730967,0.2716871296180693,0.0133526358225138,0.09113476269781605,0.1362043719801261,0.05860672379864568,0.02672138573771643,0.05726575937570843,0.06089730358167053,0.1407266434806963,0.0110548131794915,2.556244499763114,8.154057160864472,0.00805918218676124,0.02605524575678487,0.03316313419755821,0.02721956307897634,0.001704568961200841,0.07275371218420947,0.1019887633564049,0.02041437826068542,0.2896025641476367,0.01972850152672924,0.007529160125738786,0.01717296829317241,0.01059805562716627,0.02040719638470068,0.07582537440873277,0.005296362547212303,0.007951205028669375,0.003868573144996261,0.001855252850518236,0.04145881857334774,0.0162851226576719,0.110441245385547,0.00252711279672457,0.02173771327648114,0.01668054920328938,0.3140821090494175,0.1918319962441872,0.20536594309182,0.07342232875974973,0.01011663020027445,0.02062955295652176,0.03677718293549704,0.1484570779768395,0.007907600134954925,0.0009462743370540982,0.01080764688817272,0
Coal & lignite,0.04206910462940247,0.004746451766063594,0.005258117649255437,0.01093493694136789,0.007082960070481108,0.2367743096280713,0.06378069415269756,0.1696272486660245,0.003171024586933959,0.004025781452980225,0.001865266073890075,0.0001930474965528564,0.004760180903438349,0.0134231197277169,0.002143626816985992,0.01157572774309001,0.001479621071362458,0.004287955424678811,0,0.003277363817513176,0.0004016077996501906,0.0002208480522304646,0.009120902861346886,0.003867836768312038,0.004482030990146125,0.3421729501829268,0.0004155073071996738,0.001022155416579227,0.00178116349646734,0.002487313106101976,0.00219344665398279,0.01015590330980248,0.07030664106385429,0.01276969788982003,1.4551615829522,0.000407063969339938,0.03616298052543686,0.01100532680881653,0.004503944686645109,0.007898672046002848,0.001431350028151147,0.02286236699524661,0.001261440749755662,0.005911552541010815,0.02947190939792439,19.98444886609728,0.01267037769936586,0.007196601084617461,0.03468556571734654,0.7088874671300973,0.01214870300453289,0.06003319430412943,0.05407994431465601,0.1146622291780398,0.03689296190755906,0.0224652096294571,0.07105491617369024,0.07070305631905474,0.01442266494009167,0.007427816002412995,0.02217995338762689,0.001807120681728596,0.003059346378156197,0.02428804722520448,0.01942363892457634,0.002897106248476417,0.02397523360172406,0.04452181849268427,0.01463488436721101,0.3581756884750757,0.07400787601944203,0.006269002614956293,0.005247828408203869,0.00387280858470868,0.0120118278528826,0.06233733678267778,0.002192893140840767,0.006123299465311267,0.001866622717439394,0.0005756693070629201,0.0732767691839074,0.02592366130263201,0.006369437500357944,0.002354106046508453,0.02540164578297356,0.006977353379135293,0.0709290966699892,0.1140593166253552,0.1001552156252486,0.02039761498662772,0.007438993525242821,0.003657489667537973,0.007690607578086243,0.0117462461011526,0.004235655826468792,0.0006312467299518243,0.00540052288683027,0
"Oil & gas extraction, metal ores & other",2.700425711826961,0.09848684630011324,0.05913810766951956,0.0313533835462692,0.06526023232196645,0.0248452886495848,47.20243563150748,0.4165390423464582,0.1516989711985142,0.2254067111446517,0.1241910921153225,0.02080349126662924,0.1986702557098493,0.1486669363765032,0.04777805575992316,4.330811262823999,0.6343157528603909,0.3344077206410855,0,0.1271707957631505,0.03696436120722508,0.03482704272204445,0.7292224927018256,0.2742311124908892,0.06066606733769308,0.7106344300547953,0.1210211111736013,0.08644554122049362,0.1872152450456593,1.633327434759469,0.08918925832791803,0.8161803532351017,19.53341223690419,34.8250895304671,0.1156984137652208,0.1762637575374688,0.8870314251408925,0.3439554419157351,0.2380445276799069,0.2413219329260793,0.3151083441627396,0.4885739553000062,0.04466688040389122,3.817542269561943,0.1435714302287421,0.1530000892603325,0.0769463309519122,0.06437348815518608,1.347591455377859,148.0624598063031,0.2515901291301753,3.48291310940079,0.8866129085486935,0.2275732596157171,0.5964525662855611,0.04325416781318309,0.1233778113920447,0.7620162895922061,0.1760830147684172,0.1045313338164718,0.3285206668055902,0.04489145630195254,0.02938519841545995,0.1257519319940808,0.1354306115588117,0.0218727324300541,0.4290811104161413,0.3257615806324439,0.1394532585060902,0.528751140162471,0.7112890690034168,0.0293673181597359,0.04681047313105301,0.05881104415317023,0.1309630720582783,0.3771091866677974,0.04768916644135688,0.03279328115108535,0.06098810113963092,0.006781859875194614,0.2648888539892935,0.1040040574986502,0.04100203744193723,0.01875204169669917,0.9877939603437784,0.1903150922418025,1.922439047595239,1.52585622085109,1.353319674846895,0.304904545003702,0.0448553470890427,0.2921220216386786,0.04171081954575825,0.3737061020912986,0.1109874525289617,0.007366764660913895,0.07008993208924225,0
Mining Support,5.998072362477416,1.720726510852079,0.5938154280924595,0.3414969690656783,0.6054837460971674,0.1992918507111047,9.336112297488668,210.6731470928324,2.016898937708716,2.549934110782051,1.686922177724615,0.3501964967304396,3.070587180042578,1.548279118618977,0.6209896435691024,5.047146116355523,1.484656220808655,1.958308100012114,0,1.35443687449506,0.3969246091478371,0.2852443663613492,4.797002457868456,3.613494042318425,0.7991689798556975,0.5766167601193352,0.1598668090259597,0.3161104573764186,0.8230352556015117,0.6899894065886072,0.5103754390419735,4.360192687236911,3.299487624950498,0.7687270472318668,0.648567602338639,0.1315395574746987,4.825734511952771,1.179033949108555,1.063051218947341,2.723697144976009,0.6092891316152872,1.679964553347753,0.5699436166441555,0.7394086290734044,1.404328015274832,1.991422599845469,1.351452256191371,0.3791482832225568,3.08433128528406,11.29775526094429,3.904651399447763,42.88717116790797,12.07694214904131,1.037324008644127,10.09567045039925,0.1993005944755945,0.5922338714507932,6.218633822920634,2.978614341940564,0.9167229728243017,2.746990128756571,0.5749329706577927,0.406917055631245,1.685443760109378,2.152579670724716,0.3584339106124582,8.237345312088525,6.01120485091686,1.816699778027205,2.150757172240557,1.477501490348935,0.42284062302373,0.7347725565804002,1.024312502958569,2.317314881154758,10.89385876190636,1.118136273606841,0.4480303437089332,1.365177548494199,0.05973083063841363,3.274415826723659,1.745028108404591,0.6102523087388178,0.2927928806256841,0.8766784445598166,3.356357134244507,12.28817416154423,9.142711501929119,14.81106027411185,5.059494942788609,0.4205331356140218,0.2825164605169543,0.5562038553551848,1.625700741559953,1.138498889183483,0.105975835450022,0.6082318585027731,0
Meat processing,1.906504479253178,0.002088171471117038,0.004840688847388462,0.07231757336958702,0.9553668341064161,0.003291152260307058,0.006660208151644809,0.09065581382292072,51.45902309436527,0.3675084879666974,0.1975388927133656,0.0161895262889957,4.841931343452176,8.008712095963094,0.9712946969408729,0.2390132098350294,0.02720358852485548,0.05906596544831065,0,0.02710018039773018,0.01477294561650234,1.386050843626115,0.04308353367162169,0.03142987435988222,0.01345929416060992,0.15165842340778,0.001337770019760069,0.00831388427373295,0.0468483866495154,0.003702682287981179,0.01260402336102227,0.03781977208919322,0.005911018035126032,0.04017567422828776,0.00808197032694295,0.002106491568234975,0.05277851792031117,0.07737522834754698,0.02064050202317484,0.04815166553495796,0.009524687967024171,0.04528185372343326,0.006535210156528972,0.01390353112282823,0.02793227602897264,0.03890315087677532,0.08058806942295542,0.01865537919721369,0.02545165556318243,0.2482933410549177,0.0287702192261716,9.106156944772504,4.38331557055553,0.09692236625925636,0.02722318595863029,0.04913357586423195,0.06601504799403105,1.962761783737726,0.09640786121660326,7.597532157220273,56.9038111355977,0.03193246464345766,0.01966535611173314,0.1641038328958048,0.1588254396102652,0.00995332977860704,0.3004951963492361,0.2961322969948212,0.03716186869110349,0.1474469802913118,0.01296807797157814,0.01875103012260784,0.04086952604579423,0.04894403460043899,0.02909924882239863,0.1275340817229142,0.1452866157012183,0.01549331716024459,0.02115198751772254,0.004342342653739003,0.03204692931902681,0.3034687279465512,0.04501082457845369,0.00406611744097214,0.3614849931328539,0.09617941385761497,2.340325020896343,2.640209116231832,6.08483562064001,5.441375021224563,0.03340916837703324,0.1013026823103305,0.4462486791108399,1.285572476250803,0.295062648710503,0.001562731652549717,0.1399789933961711,0
Fish & fruit processing,1.064559849466268,0.008311759439762147,0.01289937132352898,0.01393844332129359,0.1545730711701805,0.005239065647867917,0.02914973926083006,0.1827041325010704,0.9365079435394524,68.24887681520732,2.980052117328333,0.7137929279948485,9.976822480885168,11.82291522138073,2.183859854906286,0.7697209470347615,0.4549692436150881,3.38526679780211,0,0.03780652812454473,0.02045507308765025,0.01434818504081724,0.07051991421889016,0.05299048493351882,0.02748289182700694,0.07939296930945565,0.002104826066823461,0.005603247406835717,0.03860912699871171,0.008851173914826519,0.02934713662783008,0.05246149106145542,0.02166032962069333,0.01295558694641342,0.01492078806945463,0.003762842649413474,0.1372152063405715,0.2118280324846403,0.03799616273428839,0.1332560331453472,0.01460179757123292,0.08857201324939427,0.0142605141457695,0.02869847923146182,0.06936778861464529,0.1277368729031881,0.05858965704304393,0.02050924289761051,0.06317883846846797,0.5871228925074425,0.08685936449261224,0.6157011552635953,3.229808416174762,0.220096080633032,0.131392419494394,0.1494248082083255,0.09058575048888828,1.007759664305958,0.06573459647903787,8.779561723299803,36.74909035033701,0.06614722552570673,0.07359341299649538,0.2996981398163648,0.408318747417602,0.03123302230352105,1.099298976223623,0.712411931723665,0.1552756828159723,0.6893841188105125,0.05064427067450302,0.05048756109221286,0.1050686094078419,0.1071590272504671,0.07926366096613678,0.5221663084658543,0.08357198920382604,0.0379574541546603,0.06655808723128767,0.005357137032694858,0.09652477297046765,0.09053970598021568,0.06169495855168083,0.01010696352898505,0.3357674055724716,0.5850770442297435,1.835022748496544,4.337853928588754,3.939327008758889,4.209433098393403,0.1011771736691951,0.1706912740838787,0.2650556681905223,1.209480227741452,0.4635439300441095,0.004802888751412963,0.08484433320731569,0
