,Agriculture,Forestry planting,Forestry harvesting,Fishing,Aquaculture,Coal & lignite,"Oil & gas extraction, metal ores & other",Mining Support,Meat processing,Fish & fruit processing,"Dairy products, oils & fats processing",Grain milling & starch,Bakery & farinaceous,Other food,Animal feeds,Spirits & wines,Beer & malt,Soft Drinks,Tobacco,Textiles,Wearing apparel,Leather goods,Wood and wood products,Paper & paper products,Printing and recording,"Coke, petroleum & petro-chemicals","Paints, varnishes and inks etc.",Cleaning & toilet preparations,Other chemicals,"Inorganic chemicals, dyestuffs & agro-chemicals",Pharma-ceuticals,Rubber & Plastic,Cement lime & plaster,"Glass, clay & stone etc.",Iron & Steel,Other metals & casting,Fabricated metal,"Computers, electronics & opticals",Electrical equipment,Machinery & equipment,Motor Vehicles,Other transport equipment,Furniture,Other manu-facturing,Repair & maintenance,Electricity,Gas etc.,Water and sewerage,"Waste, remediation & management",Construction,Wholesale & Retail - vehicles,Wholesale - excl vehicles,Retail - excl vehicles,Rail transport,Other land transport,Water transport,Air transport,Support services for transport,Post & courier,Accomm-odation,Food & beverage services,Publishing services,Film video & TV etc.; broadcasting,Telecommunications,Computer services,Information services,Financial services,Insurance & pensions,Auxiliary financial services,Real estate - own,Imputed rent,Real estate - fee or contract,Legal activities,Accounting & tax services,Head office & consulting services,Architectural services etc.,Research & development,Advertising & market research,Other professional services,Veterinary services,Rental and leasing services,Employment services,Travel & related services,Security & investigation,Building & landscape services,Business support services,Public admin & defence,Education,Health,Residential care and social work,Creative services,Cultural services,Gambling,Sports & recreation,Membership organisations,Repairs - personal and household,Other personal services,Households as employers
Agriculture,207.2097996069305,0.8927980615040534,0.01561015549647132,0.02196844886103093,0.01415222301274236,0.07204665097105181,0.0717133551101445,0.3036881315029254,336.3622982432453,4.985616951865709,129.5462178781111,17.80769851852912,1.950770371863874,24.21764493850668,34.55647451332908,11.89309493069151,2.478508014673745,0.02547615930154244,0,0.8319878764586651,0.05036189939120132,0.006441806823701936,0.04984939671305275,0.1005433210805591,0.08389430507160052,2.651802808994627,0.003416781412311564,0.005975609780538831,0.01639842595927415,0.03016415583951843,4.467511910084454,0.9796828955033985,0.03628946508289967,0.02771324810600461,0.02401468058891507,0.01266014200527279,0.2026987923806455,0.860701039130043,0.05277979315921964,0.1013978275896197,0.01519324027438959,0.1120712961551421,0.01685319303591776,0.03183441952440434,0.1642933346074941,0.6480863345990302,0.06659343767794847,0.1487700093902527,0.2610070538864864,6.421520787311333,0.130906774512781,5.045421946064937,1.412633108161192,0.482025946425775,0.4865013075697308,0.0413475246037356,0.2899543094275562,0.2435174208840196,0.107538531779364,1.5535826820376,1.430485826901559,0.07496532729060951,0.0292333881598117,0.3378252731425088,0.2395627240965412,0.01690095504825974,0.3803462684571427,0.6394517898893476,0.068015566052205,1.113706158231448,0.6252062138516893,0.05940244741388265,0.2034185894681748,0.10894699099166,0.1137199089829657,0.4443623046229812,0.2391157614314166,0.09585575642856994,0.05681328407533111,0.006950443903556256,0.261582987021938,0.2660339136109708,0.9738472798986058,0.02017437872779423,0.06880570996293972,0.05472880831888762,1.622977505050542,0.5826359875047743,1.798466984558095,1.582957626224348,0.02411385636202849,0.03016205792503493,0.4823069958432383,0.2272794046908236,0.03760386580038125,0.03778242819484454,0.1434203063189222,0
Forestry planting,0.05004130144416703,0.01910235705339081,69.31851418128569,0.002179554678707745,0.005014275595356083,0.009598848060723926,0.05961634383520429,0.0411040691982685,0.03364850426213165,0.03808860777324411,0.0240314748698834,0.006439576721812629,0.0270062857482078,0.01775780075445669,0.01302340602709917,0.1040232283472436,0.02702864082913278,0.01251723728298043,0,0.02279284769716321,0.03326431371091061,0.006990056073372572,0.0305630670197313,0.09243208385625572,0.0260892779867225,0.05986680989945645,0.002353211510569851,0.004401616931836566,0.01258186061187118,0.01783610043348633,0.01415367208635985,0.03840943718507606,0.02789178249075797,0.0136982192813231,0.008727264549073603,0.008043339788972523,0.08619319525987607,0.3341023890280856,0.02415296568719539,0.06317604396647747,0.008534111812708198,0.04637632571333175,0.008968983882394248,0.009507451847405882,0.04884851848119785,0.08881028581493197,0.0206020428926884,0.05324392632171159,0.04094739669299295,2.096720432194527,0.06751831390857267,0.5049300706026307,0.268211038731384,0.01556742127100343,0.1156231294543621,0.001746089724972445,0.03147090142393098,0.1061968753538723,0.06358390611588412,0.04402671521756173,0.0730520682873308,0.02651099494089036,0.02471125723586665,0.06546163901960775,0.05127896813425795,0.003773405328494737,0.1883595069134722,0.1850796678166113,0.03649449088891984,0.2062709216620291,0.2632881331200093,0.01348334455409086,0.03161455188916601,0.02299496814111144,0.03545536435530983,0.1637892632160393,0.005263706183838196,0.01336633016723677,0.01608228972339789,0.000832902677536993,0.02047488436798597,0.07939173135788652,0.2580412441795169,0.006632154810823521,0.02076993355464427,0.01602360567999749,0.3428096051784073,0.2367261449928753,0.2031019557991452,0.06994169346553433,0.008248973554074168,0.009884235354841339,0.01521913056927029,0.07400205847579411,0.09281860949721749,0.005056086079014604,0.01832324940341213,0
Forestry harvesting,0.1164678193344559,0.01048272128987233,0.00407061626702809,0.006148882589722854,0.001869385069971178,0.02536780232507578,0.03002113403626275,0.05422759325659314,0.1564094543264047,0.1844922562083425,0.07148763776034792,0.03105377622382838,0.2182001878892268,0.1383606798967376,0.0202180589383745,0.3822718146384698,0.04049635343978929,0.09674323479063854,0,0.06582882622326194,0.1936277486558333,0.005949811666319395,82.67097429326493,14.22311910648072,0.9509531323773185,0.03998770420125833,0.002539430254998908,0.02490877799630823,0.0224628780466796,0.007966334914031634,0.04941994011276835,0.1575583407856099,0.0805511983399132,0.05962853526378777,0.006876318040800841,0.006308099688669579,0.1047313825918233,0.8250000014381438,0.04817151062247819,0.06573817902515389,0.01610034561427126,0.04970482287047518,0.1941054043423512,0.04661209137208094,0.05673478558871448,11.48111460739783,0.01885352667218205,0.03525331036325709,0.03975136380514988,2.277357908989035,0.038699071002232,0.2837446255838389,0.3129967260545422,0.1193830830835892,0.1439950721687805,0.01048882267237331,0.0433693014920102,0.04895670307770443,0.01944968401440173,0.0233775560674693,0.09141072515741323,0.3071914366339576,0.004819506340487407,0.0175378391227963,0.03257777074479151,0.003590834696896682,0.08350782179685665,0.05538818961457165,0.05136234556922271,0.7822843853649973,0.09255507411635618,0.06155109172927967,0.07589042569174341,0.02189009425034961,0.03808339447128251,0.05938784173405785,0.003837662498342715,0.01840153884257812,0.03577682414802416,0.00334091676137833,0.06499782669170406,0.02670859195336726,0.01314374831178966,0.006059803038659876,0.047545670129728,0.01523178844813222,0.3485297130309941,0.263961157301722,0.5037449839517202,0.0888395126349903,0.006848183494354237,0.0134921769755954,0.09231918327735189,0.06327104810825919,0.02747125609350329,0.01842626904360077,0.1707727122853087,0
Fishing,0.0106642978399775,0.0003607133939280451,0.001366710346516323,0.002080691149042616,0.001694676143568654,0.00198776579500912,0.2589609654995381,0.006738659565629882,0.006296453207948645,101.447130246746,0.003383561987210951,0.0005329151353589324,0.005129839626526181,0.001994780855303911,0.001959186295834009,0.01171969393333079,0.002243222493836909,0.001490216624781418,0,0.00386974529334796,0.007853370681824855,0.0002774866000821744,0.003351472379549904,0.007236352014586886,0.004184030057036197,0.01264644464895488,0.001617899100245019,0.0004840378325879617,0.0009536877261603922,0.02095057414478894,0.002521697508033903,0.003769362771283242,0.125183125632445,0.1016828772431827,0.00244500289204451,0.004330444842543685,0.01301048203038795,0.1311181262426312,0.005787372135094199,0.01470940588339792,0.002105689983973931,0.006568624656889252,0.001162935651026838,0.01235082632272195,0.007810537455934781,0.007874832502891553,0.001309061220139741,0.00228391196254175,0.005606261781101005,1.172155862266758,0.002497067413982229,0.02330430257768289,0.02191000131036398,0.006983497162801475,0.008707674343604942,0.008242897876674664,0.00555019509468627,0.02549249779917271,0.002047823819142546,1.421449055285916,5.128404203951386,0.002607325878636896,0.0007872351508176342,0.007014793767327528,0.00457891432121429,0.0003061138094925316,0.007129829470864891,0.01057385255829139,0.002099104219059614,0.3224587890820525,0.006600419676395705,0.0008931586913603276,0.003473526758601085,0.001962293146459491,0.001358338440174099,0.006479678750362912,0.0003174916648791278,0.002051712908393931,0.001218418513848811,0.0001646424810699448,0.004080877496500043,0.004118514804399172,0.01302821887134701,0.0003586020739627206,0.002248223013760275,0.0008487849503311568,0.02932368539745487,0.01487582170455634,0.02859298616576509,0.007649757708940336,0.0006812036041926939,0.001134122620755755,0.002132978947839137,0.005246885729355397,0.001897346454343922,0.001096695753965996,0.003366218737210945,0
Aquaculture,0.0302974196635331,0.000472449091294349,0.003475897920922627,0.004794732365550297,23.18425191258694,0.005063975449724543,0.008778413511073392,0.01335410247314248,0.01800221821901624,28.53090455896873,0.0095944281361296,0.001439589489170027,0.013758284372559,0.005432532454683002,0.005297025705147449,0.03067097805970356,0.006065135685759262,0.004056272506810025,0,0.01070485293963952,0.02198116372659721,0.0007156281212782153,0.009078932851892435,0.01987923614865634,0.0109705204277838,0.02366475867882342,0.0008352231366523031,0.001354883650805944,0.00238189485648818,0.00467052944753176,0.007014520721188904,0.009829275845806989,0.006276749504648524,0.007450458899268268,0.006652082675431193,0.008091336395858946,0.03554737884336886,0.3515645953613896,0.01605896347249366,0.04169447811333939,0.005823944251672361,0.01657974318037942,0.003225645637754508,0.004831446762213159,0.02079705472781767,0.01421330905906777,0.002154535504935042,0.002809931486182392,0.008218645280219369,0.1481989735002267,0.004930740636577806,0.04861691152258947,0.04155356056198305,0.01460523979209867,0.01982505926745651,0.01806767805493124,0.01045283735779879,0.05531035291928086,0.003472265645047961,1.199619215636525,4.331753299568186,0.005733338504085164,0.001842825267742216,0.01510809351533889,0.008528494440665096,0.00054933951791431,0.01292601090084023,0.01781217308836746,0.004522513081849322,0.2669004096961285,0.00204404490753327,0.001878380072831273,0.006768438159464214,0.003488443101867578,0.002343827250610042,0.01263421228073867,0.0007496931492102665,0.003339790282076286,0.002348008056468775,0.0004068261895483874,0.00844294638466081,0.006240558040292561,0.02814126605963811,0.0007470841408367742,0.002705677380838341,0.00167277721213375,0.05176241584515828,0.02708431982940498,0.06647009588653019,0.01223174039293125,0.001339946855831225,0.001631941333340691,0.003820584504104175,0.009477581347228934,0.003657665036778337,0.002651617473556842,0.007532388438504991,0
Coal & lignite,0.07340409374029556,0.01549961184689567,0.01207596889122754,0.02705171888770189,0.006469362467607691,8.308203194277322,0.3387947324059062,0.2758267107698807,0.03132292820737708,0.0325873017915974,0.01350303234231602,0.001652000346532072,0.02520513873055131,0.2663580929891962,0.0162152346034498,0.05363018047920577,0.01348273198383466,0.02197999285849185,0,0.01575134973288041,0.0129479159645319,0.002516197597349209,0.03165723189035378,0.04905216552794581,0.06074710551490919,2.341523581855523,0.002051697118002345,0.0039270667202977,0.009069645267866551,0.02010736714247146,0.01513731422640834,0.04644723106000671,0.5482318137766883,0.02179395639744651,2.045269439153876,0.009234973929117131,0.1393144096637631,0.5327812209049102,0.03056638466333979,0.04362639800636309,0.009754958712453328,0.05657889304021336,0.0107794907488318,0.02609918550958991,0.1293726044687701,88.75880971189689,0.02016200392455047,0.04066774637594745,0.1291978997883567,1.780642659862024,0.06955413690898014,0.3867227509295962,0.399093196813379,0.6074804996365418,0.4310196642428933,0.04731107939009813,0.2121920476649693,0.1243490696390705,0.05697410473402816,0.04155493885448298,0.1864013543590008,0.02856886805974663,0.0123012144860727,0.1330831708558166,0.1007199926948023,0.0154988936511786,0.06189510313251878,0.05425069528336138,0.01922522572676721,0.05972319420938346,0.03421415192020744,0.02423310765253862,0.03508309127407876,0.04597820616342196,0.02575372937190103,0.08439765433776503,0.004965731407719591,0.02783326849719067,0.02635700198082212,0.002852155915319049,0.291271720956099,0.0630152604236692,0.04657593210057678,0.01749963753786576,0.03959697571867606,0.02224971349034045,0.3276290846510521,0.7025691356789232,0.3437317191088714,0.06707025468529093,0.01689019735158643,0.00829174557845826,0.04229419593154314,1.660771432975513,0.01438728222700662,0.02025249562529551,0.0444605137551866,0
"Oil & gas extraction, metal ores & other",1.424087836327686,0.1035122768601745,0.06435448413867535,0.02166142083605894,0.02928641535608766,0.07896746303056135,55.69937326677709,0.1794958232332322,0.2230196042623107,0.3180184642433066,0.184154380590354,0.04151404084236204,0.1705923541941656,0.1207605507869194,0.0781895792831065,2.491996718004603,0.6615181798228569,0.1750844119960544,0,0.3002792248836677,0.179391649853592,0.02426598827633561,0.4159298234796032,0.8140511596981524,0.1830016116971909,1.124569785965871,0.3564426657068789,0.06484755208034008,0.1281476972287187,4.541219324804254,0.105781993315773,0.6027578674742058,27.06349999498196,22.54296576311247,0.1536489972191145,0.3848716737695116,0.6482383417547278,2.070788958730608,0.2954386411658008,0.3456259267806971,0.1372078998045666,0.2393003483989698,0.0538423125650026,2.319573104325708,0.2301874010819873,0.0957623401034859,0.02236234467072785,0.08197181651803859,0.6022967657025845,240.2599123275297,0.3540483073677284,3.872707503824654,1.208706906181443,0.3574869389419609,0.9080387288409064,0.02102436333186243,0.1005116719045664,0.7234343313161045,0.264465511814794,0.07182987030786663,0.2523503430147278,0.1289744660727932,0.02226568072965561,0.1336064031890309,0.184179424880262,0.01750056273324499,0.2968412180831835,0.1715076874979625,0.04900637895330939,0.5343472101935351,0.287590489354918,0.02482560805142476,0.07686794289824345,0.08314720814687722,0.04735966744404525,0.2048581835066207,0.02514542558043198,0.04602089139412896,0.03954852768652261,0.003371741928897224,0.1873184050824131,0.0896663445950383,0.07246746134671665,0.01789035693210876,0.1967766329711189,0.04353340092757032,1.06654925320144,1.063592348174368,0.9284736485298658,0.1873685608896091,0.04110922934068174,0.04726965781937049,0.04702188566546898,0.1476981671824786,0.09611424230379667,0.03068104620271961,0.1294211167105645,0
Mining Support,2.808854269711905,1.001568905028245,0.4094448355432953,0.1394411911397363,0.2315828070751884,0.6062659147397444,5.915603223230066,15.24294785282386,2.014340370791841,2.649991621852154,1.633721985834374,0.4093868553524255,1.590083616661872,1.032133688964306,0.7180328617249014,4.0885060468614,1.569564715173509,0.723300683026694,0,1.394440313732098,1.765064467000536,0.2009428636990346,2.065261362149936,6.392355945886217,1.761751313940167,2.88898479263259,0.1462812574332905,0.2606201754658386,0.8364780394880074,1.152346629502258,0.574497695000667,2.524645441691061,1.957585990706143,0.7894836264991827,0.5111497581205696,0.4278336019043071,4.801396590018703,14.21871349526932,1.329437836836648,2.856340349703698,0.4312475568912237,1.43174800114259,0.515646973667639,0.4909918397803767,2.065820114309942,1.267820971685758,0.3275300618480781,0.52539143108066,2.31480208200274,14.26015628364147,4.164700763964682,31.96056234109166,11.59893702711085,0.8407449557324291,8.311465890131672,0.09289013766193197,0.4526963951869312,7.164795573155182,2.558759458952065,0.8221254675524966,1.223738029791437,1.194053889745464,0.2396508208447124,1.18545438958171,1.98747359866304,0.1782454900471539,4.98931946243597,2.503618082956089,0.6283543444669999,1.903723682945507,2.141955742288739,0.2634665301043468,1.26759509615241,0.8243217650030618,0.9139385741322098,9.441915980050826,0.3123328187919288,0.393786709077292,0.5286959682884455,0.02985936961625226,1.197744923695842,0.8338216113715338,1.822550302277737,0.164877128206515,0.3905980058521547,0.6549417015750987,6.066662534155333,6.21693443297051,11.11126401457269,1.706374203821996,0.2202012926442924,0.1323155293149533,0.3931135048598605,0.8758119271743532,0.3753435207208871,0.2424912073042803,1.049367712598892,0
Meat processing,3.055985282110847,0.00957758986554966,0.01125733661922653,0.1397372921834748,0.573719406031596,0.02547236635521533,0.05929769057579303,0.0772691652985951,83.34462742114728,0.3211943291238248,0.5889933447787656,0.02421496247895712,4.865201254435277,10.00625914441398,0.397653981580031,0.3683135947733539,0.08443216115820279,0.3975817964378974,0,0.07747348400552408,0.1447520873103086,4.301415167076242,0.04914223132007076,0.1333488948900836,0.08128091238629594,0.9817982341748096,0.004124127199946771,0.00771618971466618,0.06460246619995956,0.02499130174116369,0.0364939141202928,0.06155641231415269,0.03647520470921468,0.3442407980051313,0.02523515292169951,0.02859897944541274,0.1572790894399913,2.538232998698421,0.0849268934739321,0.1666978951489939,0.02187793960797859,0.07054799079278987,0.01622948039415096,0.03401208824644231,0.09412015970406756,0.1553399990153626,0.06015928648648704,0.02384665374950821,0.05924684380925264,0.7429728292920857,0.07060033819613172,6.657771181304904,4.579784088894727,0.1404703797449353,0.2017376601025592,0.06173954928989276,0.07562890833228045,2.20360923137313,0.1890691147158782,4.179303977257996,47.64712078095315,0.1260316751832469,0.07766062423012685,0.2187731959580018,0.3285509345445057,0.02260410083046752,0.2464601742587271,0.2167140377145627,0.05844543550684315,0.09006115498215146,0.01811827205893528,0.02249008830980961,0.08880512103968674,0.09674938579138476,0.01562127804873972,0.1111064483929916,0.008900591743013086,0.04731232200479672,0.05589184516268264,0.002804281403417032,0.07305543698101258,0.3174654714237002,0.1049539045589462,0.005307167385514858,0.07443685362776797,0.065648191912906,3.120095176025947,4.787869412953315,6.773333685280118,7.326845362395528,0.07389792210499778,0.1218855792316338,0.7657164358066734,2.645216769182301,0.6057737446039798,0.02029877487002358,0.08248987756009885,0
Fish & fruit processing,0.2763447080935572,0.01052784222487936,0.01118899577394514,0.008137885219359983,0.04966834752946483,0.02421901485282165,0.05609433282413719,0.06935001108497323,0.9723080807596105,36.33351754453305,1.770429153707432,0.5236319398610827,4.803064224504643,2.173781877586752,0.9897930062740928,0.7553908816092073,0.5722219605987474,2.009513902018113,0,0.04899265120352891,0.08614515868017301,0.01080475598388404,0.0395219729275584,0.1120435421483922,0.06239782730532239,0.2033662868822034,0.003479569582729978,0.007839325313892129,0.03090878752293505,0.02212376639529277,0.04736948681070079,0.04971479274278911,0.03627814263643928,0.02440422171290745,0.01921632561542493,0.02085973328556448,0.1273556129681882,1.65370884677275,0.05635350765504103,0.1990677895963229,0.01636135509932587,0.06357463625088858,0.01253565903509586,0.02624231684577744,0.08475892158699384,0.1261259434364426,0.02360192481254177,0.05239456326118679,0.04941230321386992,0.6689544238473928,0.068979864502207,0.4618508305329574,2.142448635055089,0.141648000411203,0.1964547936984122,0.08361277466567325,0.05241990266903905,0.6190885680344279,0.04795472956756813,2.408665223809092,17.12165155899383,0.106734556736935,0.08061336611023713,0.2101197303324354,0.3173526180505419,0.02262465188220585,0.4612343294453946,0.1528248994423001,0.03584610257329724,0.3576299796149943,0.02510545518115527,0.01641240184715346,0.07402572461842441,0.0643217709395337,0.02787216133277499,0.1324745260664185,0.01780591720101947,0.02493789484046323,0.05460851251094499,0.00268110736556626,0.06883424558175108,0.0629766278458953,0.048758089675129,0.006669977818841799,0.1060781629243728,0.2496233577890647,1.353588749815312,2.595444924335221,1.813157092768991,3.120473583700591,0.08891264275502093,0.07863723093326123,0.2812130045542703,0.8821226036627535,0.4015763108473424,0.04006916684753322,0.08459898078800263,0
