,Agriculture,Forestry planting,Forestry harvesting,Fishing,Aquaculture,Coal & lignite,"Oil & gas extraction, metal ores & other",Mining Support,Meat processing,Fish & fruit processing,"Dairy products, oils & fats processing",Grain milling & starch,Bakery & farinaceous,Other food,Animal feeds,Spirits & wines,Beer & malt,Soft Drinks,Tobacco,Textiles,Wearing apparel,Leather goods,Wood and wood products,Paper & paper products,Printing and recording,"Coke, petroleum & petro-chemicals","Paints, varnishes and inks etc.",Cleaning & toilet preparations,Other chemicals,"Inorganic chemicals, dyestuffs & agro-chemicals",Pharma-ceuticals,Rubber & Plastic,Cement lime & plaster,"Glass, clay & stone etc.",Iron & Steel,Other metals & casting,Fabricated metal,"Computers, electronics & opticals",Electrical equipment,Machinery & equipment,Motor Vehicles,Other transport equipment,Furniture,Other manu-facturing,Repair & maintenance,Electricity,Gas etc.,Water and sewerage,"Waste, remediation & management",Construction,Wholesale & Retail - vehicles,Wholesale - excl vehicles,Retail - excl vehicles,Rail transport,Other land transport,Water transport,Air transport,Support services for transport,Post & courier,Accomm-odation,Food & beverage services,Publishing services,Film video & TV etc.; broadcasting,Telecommunications,Computer services,Information services,Financial services,Insurance & pensions,Auxiliary financial services,Real estate - own,Imputed rent,Real estate - fee or contract,Legal activities,Accounting & tax services,Head office & consulting services,Architectural services etc.,Research & development,Advertising & market research,Other professional services,Veterinary services,Rental and leasing services,Employment services,Travel & related services,Security & investigation,Building & landscape services,Business support services,Public admin & defence,Education,Health,Residential care and social work,Creative services,Cultural services,Gambling,Sports & recreation,Membership organisations,Repairs - personal and household,Other personal services,Households as employers
Agriculture,378.0960005454394,2.314783651446372,0.1062449943139439,0.0889233290251317,0.8000613838899031,0.02612727714067724,0.4509682444363315,1.810519844476078,399.5446658041894,10.85580584718586,77.95138460816328,15.77987425809973,3.38016580839667,7.303757220969548,49.89060358084414,48.80782802957706,5.798277416072903,0.152271274256774,0,0.5225729394067059,0.0354670431392194,19.20687523821172,0.6098572776957243,0.2317442694550522,0.08989321081736534,0.3598969586584781,0.01198562739963926,0.02939753905799664,0.439010995170196,0.03569876750152302,1.229866669907864,0.3221704616758638,0.2916568896444365,0.07092881165071797,0.05129031534061405,0.02000625650706617,0.7525973992671393,0.6269769175603639,0.07069504240924061,0.3055214816390999,0.04331011989168712,0.722177105052001,0.1418852147811035,0.1710306018439817,0.224668214226099,9.452126015187487,0.3124281974283239,0.2472382203594999,0.8281953681572494,18.88231315492418,0.6535610283143372,12.58639487497371,3.550757665957554,0.852602096620998,1.498816974825175,0.1124573527166105,0.6428798112796387,1.533760604522532,0.2524448189402902,1.726472545058158,3.065983531180779,0.0787403188861297,0.241008672474627,0.4788605170743008,0.8938451749722743,0.1307095973472273,2.588139609001414,1.549227796086037,0.5790950418860933,3.331758078243057,1.472988965439324,0.2777407731191974,0.5709963649669372,0.2648201082756437,1.136182098537808,3.436491125588835,2.003855167381716,0.2204035451463789,1.331654531606189,0.052471683610587,0.8043043336304923,0.9656971658815564,0.9317596110178851,0.05758338662948892,2.999111580247309,0.9848704272426525,6.085291451593591,2.522428848706618,5.905056297013314,3.400351679065171,0.1208010246763254,0.1671509703142448,0.2911639951590563,0.8176792770276514,0.3883616659149243,0.06703313853137588,0.4053595056621481,0
Forestry planting,0.2177557280494301,0.04929677146968213,122.7247960807101,0.005410106347447475,0.02723624777234088,0.001815439883038827,0.1090683989059139,0.1190542759444944,0.04658921494044484,0.08686192175872981,0.01776038654280803,0.006038677662562541,0.05332022316787579,0.03201020914516919,0.01737474827971126,0.180507597809304,0.07240503167765397,0.03463748598710969,0,0.03085304657758182,0.006601807075755606,0.008514739752641309,0.1370369843194344,0.05599043337102246,0.0118266423247096,0.01751044667890199,0.002865221423891036,0.007232914451978996,0.09475320865241713,0.007662434265381215,0.009963930302378994,0.06404775535662795,0.07085111506789649,0.01232690809507329,0.01199951584494039,0.004536853665596608,0.1151162062228292,0.09375530986864163,0.01202103801841774,0.05870537194576441,0.01091660005947141,0.1483083220869881,0.006339983035830106,0.03117899275936309,0.03507353529537785,0.2539742801452758,0.06241941868677107,0.0552736277448008,0.0755537514000995,5.172900740960256,0.1033300697629462,1.163124997140059,0.3126644957550894,0.03718067305885209,0.3171082241624547,0.006942359724368341,0.07127691545217633,0.1960297886469206,0.08547752427557227,0.1021854826406975,0.07425929406106024,0.01216685944583641,0.08212804554227665,0.03939971146877586,0.1108302832241275,0.01106604847206856,0.435207719921736,0.3297812018628399,0.1374487100352763,0.549015137461513,0.3877096056680002,0.04871707859353474,0.04679059198555929,0.03687232324843491,0.2022934858471729,0.4354733671044529,0.03922248149395583,0.02890877975270422,0.06277980765502716,0.003506640649904446,0.06363200070172594,0.2625649166904882,0.2381840749439988,0.01124835625493664,0.07658087795918239,0.1139002658506663,1.07809013859826,0.3161742555532512,0.4960291551851339,0.2387364105861287,0.01955341532285678,0.03122439071216231,0.03280832391852473,0.1732646324574133,0.2785365600905076,0.009576766268446694,0.02518149859524582,0
Forestry harvesting,0.2309686753656729,0.0340513270618298,0.01989566745814404,0.0211566926302337,0.1054434971424369,0.005086192031313945,0.08399879119972006,0.3438911377866908,0.1982713139451418,0.3505785392946281,0.04288027514457768,0.06062962325657763,0.6467394683973227,0.3559422101576459,0.02350535272052736,2.64452608064492,0.1078856307473522,0.09008080634912072,0,0.0668539646701818,0.0234955828691955,0.01777995273174877,99.79202002348674,16.19129007785252,0.9799867983970192,0.01029445431605983,0.002304258105283832,0.2510009390505248,0.06371051459554336,0.007902688394825072,0.06266627704981487,0.2810141682726754,0.1939913938854564,0.02617515636567499,0.003835166480987605,0.003721766083281208,0.1725002579468507,0.3539974213564618,0.03300019586969825,0.1035935614914549,0.01537773100482087,0.216955666137176,0.2390929034061361,0.1273566969919433,0.0543650554737014,23.56572539047416,0.01756732695760049,0.02181281011842274,0.1451104437623411,3.571683410440128,0.1547699616086257,1.334261989372998,0.5372483308681965,0.2115770956489821,0.1377631986974339,0.02256165566527365,0.08470452888794179,0.4190592389496712,0.05203317915108858,0.1898819223994984,0.3383772847891399,0.4426358724005454,0.01790439401163576,0.03695581381312101,0.1016699287002218,0.007479818494081478,0.3441004107790465,0.106619310182297,0.2883840240004192,0.450223867616645,0.1951812340384086,0.06696644596609123,0.1272179779329071,0.1235745431310305,0.2050323036525583,0.3045079797599534,0.03895764797042711,0.09071428199076358,0.1932268788291073,0.02252471939053317,0.2045996648364827,0.1585778996823758,0.05566915074980797,0.02079719868276435,0.3764649450858982,0.2557815350377821,2.238685762050937,0.8623475440989677,1.750778053887228,0.4963707796405278,0.01548120731692754,0.05322310667872866,0.08149352845275849,0.1669436039655754,0.04052496626994689,0.02167771649987812,0.594717194378013,0
Fishing,0.02542194544657864,0.0008999591085262019,0.003636447870925282,0.003746503366574081,0.02248747590538459,0.0007101130377567785,0.4301099507887612,0.05366294672581293,0.009620552415723058,145.618763660807,0.002509122936204326,0.0008056918565868678,0.008104051437640522,0.004997931763744411,0.003923439182207402,0.02501515110604696,0.002877457716787125,0.003067215790221945,0,0.005049773721338275,0.001249210316544947,0.001024011174127786,0.01502541139377678,0.007568684223752644,0.002691418886448172,0.01107705423665173,0.0006415268445459709,0.001616984923433261,0.01088661831422237,0.005586136124385239,0.003215851124592752,0.006959148733568907,0.1453129905378728,0.1800437807200109,0.003462820811958453,0.00139614747586939,0.02125365268481831,0.02777431417266225,0.003418755433333107,0.01866773861219247,0.00253108564516916,0.0276512581074227,0.001272846219395817,0.01492775928820612,0.00887717598574101,0.01151370499216943,0.001957198559408411,0.003158473716283709,0.03612316517823815,1.052144680176745,0.00764240953031551,0.06989102838976041,0.0440692921127474,0.02846848425804572,0.01966407935028097,0.02505350901337389,0.01971781609330104,0.1651889593559678,0.003749003784034314,0.9636796379323047,4.653414574262185,0.00185491846724463,0.02564208647555448,0.006332509293030391,0.01040828073230506,0.0009873743993201495,0.0311635708316594,0.02275140425140983,0.009437659391850334,0.09239248782402426,0.00547426399022422,0.003055606268064486,0.007591977581794535,0.003849295439817017,0.01282867684663402,0.02923134724097874,0.03414728854892308,0.003721246949801501,0.004627432474172017,0.001477617323434845,0.01781865375249733,0.005992234400312232,0.05644259917266141,0.001187045997527933,0.01218132193912668,0.009591430028535922,0.1248180484707919,0.06506210652707506,0.1013285471876612,0.02899201298170916,0.004168691696025282,0.01074287421609038,0.01300174724247179,0.07895667476210094,0.005724993496602568,0.001429109958970387,0.007987202884195684,0
Aquaculture,0.07852857490920483,0.003312187331639776,0.01040705698161352,0.0140524986072393,95.46237947478106,0.00260848853530771,0.02364952518990554,0.2010011641801633,0.02686772195310693,229.0954847441271,0.007073893715575971,0.002326110613404463,0.02424626156508178,0.01440749411143312,0.01097311075560874,0.07377518938533666,0.008518168161811258,0.00928244657148536,0,0.01449414015196796,0.003595279901551441,0.003308628027275067,0.04485663734889858,0.02150539212186914,0.00905692663500683,0.02899395961088822,0.0009683977133935074,0.004517930968790888,0.03195874180805787,0.003697914909554414,0.008908414397621849,0.02246024115864374,0.01174168115375032,0.006666018577962643,0.01112945488159747,0.002240806556512081,0.0689079044737372,0.08568397346861732,0.01000120531252966,0.05292667856307212,0.006984004378539081,0.08007258181837061,0.004039487649229487,0.01370730052994552,0.0281977406872278,0.04122071400099954,0.007678971154647152,0.01148259994120482,0.07799394888093318,0.4185214480421381,0.03189094370381372,0.2883813084132518,0.2107962523445578,0.1090486951658519,0.07486837217201127,0.09731511048628341,0.07505049620049764,0.6361830369523338,0.01549503964462761,3.052219851784028,14.66132097440641,0.006228163903850671,0.09011653263466192,0.02825601386101268,0.04573564704486984,0.003734587172895383,0.1283875127764369,0.08820305330124162,0.03377249405733099,0.3218311141015574,0.02051418166559178,0.01359374176269458,0.03560044007654123,0.01551467575099992,0.0507970505670816,0.1186763835530583,0.5223417473972337,0.01582747913174787,0.01808802669052305,0.005288098916978625,0.07034310110060511,0.02360482234216443,0.2127032370965265,0.004619532989906808,0.0348381548113678,0.04055274926457357,0.465640981231904,0.2528596480723712,0.3711844959617235,0.1132812722826846,0.01533130270958062,0.03907470301006385,0.04928061997032977,0.28274859683144,0.02159960408824776,0.005283852977558285,0.03088057690675147,0
Coal & lignite,0.02745756167394978,0.00145902832313381,0.001454158661317682,0.004451808563602446,0.01647228172537495,0.00127587671678432,0.206070233558954,0.08744025683020992,0.001630656068590457,0.001395346092207273,0.000517967941491003,7.677255639668588e-05,0.00216400022901334,0.0011539963916226,0.0007146757467160838,0.00358379457452179,0.0005141231834424133,0.001677375080007983,0,0.000942713341115806,0.0001401693356193431,0.0003167187848145495,0.005693931360717561,0.001179556927908273,0.001604902865000342,1.716748879737348,0.0001005284627678988,0.0003492246726623302,0.003740708199855932,0.0004760366930897427,0.0002972810011398949,0.003087580364104232,0.8845921716965237,0.05383171818864799,4.96193221354874,0.0001312538618709542,0.008624671643437568,0.005450116792647485,0.0008856246122065616,0.003042969117276468,0.0002524139017155893,0.005951167548817294,0.000333073878011042,0.00194042266494213,0.003612456589282041,0.0113226444373904,0.00213679973283424,0.00258943543794014,0.01563835704212805,0.1689969189466787,0.006034946334375504,0.03905837821630168,0.02804491284444744,0.05326766392338947,0.01653436462690903,0.004006716278385906,0.0221838965202967,0.02933138915389811,0.005609829297818462,0.006785128250593697,0.01041574671179221,0.0006110413562792107,0.001883808114596988,0.005092425208771565,0.00848596537370637,0.001459644043861733,0.008729802716921782,0.005482220842634238,0.004561221885975023,0.9403864508722133,0.01204030491872994,0.00352970656659595,0.004785016238920937,0.002010282302413372,0.005182150487309749,0.02700634109738393,0.002500050522512766,0.003457994085942886,0.003782187696770201,0.0005529205474422982,0.02929535117839726,0.007199573444376472,0.001607150781458982,0.0008704853380145613,0.0115266051573077,0.002661334602845022,0.2559294944113923,0.2718069246269331,0.04356198455545188,0.01017008060585075,0.0009791607563168687,0.001889924274912288,0.007539641138520048,0.008852601817806487,0.002495714947159357,0.0009770996094509944,0.003910227308937187,0
"Oil & gas extraction, metal ores & other",4.069597350368988,0.07031384899017006,0.03591005196094937,0.02428386909079691,0.108597060739437,0.008111715018252287,61.42262343725904,0.563900572029798,0.1092502017745558,0.2114604688628945,0.04336980288306004,0.01332635523247673,0.1228969705707327,0.1015211795809838,0.03971043803632743,4.208706575651742,0.661073342637973,0.3116137936778576,0,0.1322846482264404,0.01664226188331543,0.01320993875208656,0.5158398751692934,0.1793341688308321,0.03262034409684057,0.6502297221057891,0.0754154402477126,0.07901041861104131,0.8481702513364092,0.9473980655541773,0.06841057757087633,0.4944258372479239,26.2109580594746,25.50573277079702,0.06391916862029291,0.09440197389703844,0.6276447292709998,0.5931847250247115,0.08370468734099991,0.1731485886776916,0.2143753024790855,0.2678919503162604,0.02129853280049824,1.588492850050841,0.07472295903484108,0.2322063110049625,0.0623318518436685,0.2414336909387895,2.495852189091759,173.0560358824046,0.2980462770194779,3.809153092800379,0.6629968134682878,0.2597988244542306,1.210877710889827,0.05401703906850073,0.09694468914777725,0.8627825688342221,0.09016207515645791,0.1332631254268521,0.2326625915169866,0.02297127094346126,0.0602758893845725,0.09661044534640638,0.1629034186318575,0.03987654582250416,0.6222301035586735,0.1933203258395899,0.1440626324414773,0.6397528812352818,1.033953025808713,0.0368621303455414,0.08415651031988414,0.06246689706335443,0.1969319355404816,0.4665639228179438,0.2182373416648605,0.03777351119839947,0.2466648164861418,0.01079406515723899,0.2363102008920453,0.1192015727682894,0.04583322190542045,0.01306101341282167,0.7108289162868643,0.361613012972769,2.824005211276397,2.358474364483023,1.612078306024745,0.2788949823668163,0.04439446738055362,0.4336547696602659,0.05149343849936915,0.6453869755499773,0.1637712214916588,0.0249063838971467,0.07646665886966444,0
Mining Support,5.070026706392773,0.8512125279061136,0.3612317249852323,0.135089651159279,0.6318783241589988,0.05775614039965668,7.762293498760998,66.06987258278949,1.301393437255947,2.420951467822215,0.5324980624868529,0.1752714558313102,1.502551283002145,0.8699233741352402,0.4666709808279553,3.634759612697119,2.191116713121836,1.063545145675259,0,0.8006567558332612,0.1614392233711283,0.08752697852984322,3.639911807067725,1.691953830463369,0.3432257385062308,0.3009280769712418,0.08368338480958189,0.1672323068244094,2.863533461762193,0.2135710588496049,0.2507990986699383,1.840444110572968,2.268229002147795,0.3541087053357106,0.3377893424378812,0.1332801773512694,2.603015125166926,2.052373539642818,0.3177124916561967,1.25654088259355,0.2200865351990247,1.790351642947239,0.1834986457800072,0.8465881678478918,0.6013505877720782,1.866291328824178,0.6558339135199187,0.3737145385783666,2.151050217194452,7.566725800989183,2.436120762512874,29.34288428475949,5.720051457957104,0.9175775002491675,10.43295319572012,0.1407681703167868,0.3199417023233021,4.895376178779538,0.9995619499110513,0.7439062930941109,1.199851482172738,0.2543848869255241,0.6005670413422125,0.8841050357074411,1.378526795295973,0.423918428203342,6.934914173825853,2.106782368514182,1.165781185640642,1.400061713263508,0.9428063347931751,0.2857991381912986,0.6955988481982502,0.6329432759519795,2.05381054083445,7.317397835203352,1.997150445910097,0.306381898136341,3.15652502196878,0.08555715572103958,1.907000284495286,1.036982709337137,0.5164446402302716,0.1155279416594018,0.6472888955001288,4.134580568751801,9.053458290943762,6.122650934046754,11.15519293632316,3.101334128018129,0.2637052666872966,0.2714389865218124,0.2771626245072285,1.088075146788134,1.029022723145485,0.1799942977801295,0.6907543812232448,0
Meat processing,2.386267807422253,0.001995296877936154,0.003045635592342665,0.04354970327779662,1.738373001392254,0.0007197980951490382,0.004583933640910139,0.06125605420885676,49.07089110133681,0.2880195684299518,0.5038612678376848,0.01552993549096779,3.946490890936547,7.021244560225286,1.484814687440925,0.1731056625752646,0.03770210266669529,0.05325319623590474,0,0.009060840472093698,0.005203741263627734,0.8657100962345812,0.02298889749708878,0.01372068517590329,0.008028256070921183,0.1032774431735917,0.0004883529203602871,0.003104066899935895,0.01442504177648789,0.001350995244507613,0.004422911132677065,0.01913470676844712,0.004550827202703207,0.01281393941729665,0.002552812569737888,0.0007679807504179892,0.03989641288657861,0.09275272969010014,0.004816326687570528,0.02489918120490089,0.003625158441389387,0.03284773126091463,0.002577923897983337,0.01133618261205502,0.01084004193706463,0.03050187470370852,0.008385719148040437,0.008442246357401269,0.02657737845310228,0.2276494842891225,0.04273533803731405,10.28325420348919,4.880242059788576,0.05035699260879507,0.03178249655195069,0.01053050831195745,0.05795601179123358,2.311986124765816,0.01221098543603976,8.06424651900152,62.20853343402498,0.02785419638332182,0.03340603283940644,0.06780341496714384,0.06035194189949941,0.004776287389955913,0.3523218725528213,0.1435428103629229,0.04938614483987947,0.3515094825071365,0.008760804354975683,0.01631552037590996,0.04763758855750209,0.02486920812858129,0.05417763622910494,0.1156484692523199,0.1422536828262722,0.01684918766008765,0.04744406789829419,0.006562089741537065,0.03943598535599479,0.2305321875661432,0.009892633182037319,0.004899098245252572,0.1535421109765961,0.148864196725581,2.486656209953325,2.933137182375951,6.353844215437326,5.443068570558708,0.01854608374895753,0.104604977842838,0.1532866386765395,1.080434260347238,0.2500029985987073,0.005754313437765039,0.06969527641033664,0
Fish & fruit processing,1.346038028201338,0.01383128139722623,0.0199339987628649,0.01717206537889786,0.2597401707240817,0.003691510903193616,0.06012111908604025,0.2858186103731311,0.8643945417009722,76.98796181939728,1.02288045668832,0.9603701858844023,7.968435717501299,12.1612451502861,1.371328124796975,0.5786750691263333,0.6465455133172004,2.711712539510822,0,0.03433312565499188,0.01347528985418904,0.01167773209982615,0.1128401184300947,0.05414791030406238,0.02899143403228749,0.02102691380646928,0.002323079843952403,0.008835704028961345,0.08679469381918352,0.007496408763472264,0.02026672272822254,0.06590238978929766,0.04406701655171064,0.01281862036146768,0.01193443298552131,0.004694109068585282,0.1814265801985215,0.3182297335588041,0.02056807383503046,0.0995681347623387,0.01203024290709166,0.1403283277385771,0.0108476128581412,0.03745153922014367,0.04821127573180259,0.1374979651560518,0.04174319336474197,0.03019078954717042,0.1240760541984752,0.9058127665234803,0.1521873084529658,1.176744159184264,2.76758038997564,0.1312027157622909,0.2363732462719904,0.0292039788304245,0.10158795536366,1.133149195340006,0.05443865387410656,11.94724007178555,44.38891625456631,0.01900515379470518,0.06340141906899031,0.2207784662636141,0.26149345996214,0.01507160869726772,1.514537994528559,0.4042024550046487,0.1313328497171204,1.037170094282494,0.05701514420833034,0.05230278523925555,0.1583331159470123,0.05077534937886935,0.1721434201370568,0.5725254401955053,0.3071824352405005,0.05376973249513098,0.1062675511098447,0.01777509040537851,0.1615251580543899,0.09864427160546395,0.0431242201556215,0.01409811446372916,0.5426442054003628,0.7283700023838666,2.316045777301063,4.044661605320984,4.612141731305159,5.772121924305511,0.02030480804641654,0.08946737272396368,0.1002600037169423,0.3540271975962225,0.2822723938967902,0.0181092790065396,0.1616001863665055,0
