,Agriculture,Forestry planting,Forestry harvesting,Fishing,Aquaculture,Coal & lignite,"Oil & gas extraction, metal ores & other",Mining Support,Meat processing,Fish & fruit processing,"Dairy products, oils & fats processing",Grain milling & starch,Bakery & farinaceous,Other food,Animal feeds,Spirits & wines,Beer & malt,Soft Drinks,Tobacco,Textiles,Wearing apparel,Leather goods,Wood and wood products,Paper & paper products,Printing and recording,"Coke, petroleum & petro-chemicals","Paints, varnishes and inks etc.",Cleaning & toilet preparations,Other chemicals,"Inorganic chemicals, dyestuffs & agro-chemicals",Pharma-ceuticals,Rubber & Plastic,Cement lime & plaster,"Glass, clay & stone etc.",Iron & Steel,Other metals & casting,Fabricated metal,"Computers, electronics & opticals",Electrical equipment,Machinery & equipment,Motor Vehicles,Other transport equipment,Furniture,Other manu-facturing,Repair & maintenance,Electricity,Gas etc.,Water and sewerage,"Waste, remediation & management",Construction,Wholesale & Retail - vehicles,Wholesale - excl vehicles,Retail - excl vehicles,Rail transport,Other land transport,Water transport,Air transport,Support services for transport,Post & courier,Accomm-odation,Food & beverage services,Publishing services,Film video & TV etc.; broadcasting,Telecommunications,Computer services,Information services,Financial services,Insurance & pensions,Auxiliary financial services,Real estate - own,Imputed rent,Real estate - fee or contract,Legal activities,Accounting & tax services,Head office & consulting services,Architectural services etc.,Research & development,Advertising & market research,Other professional services,Veterinary services,Rental and leasing services,Employment services,Travel & related services,Security & investigation,Building & landscape services,Business support services,Public admin & defence,Education,Health,Residential care and social work,Creative services,Cultural services,Gambling,Sports & recreation,Membership organisations,Repairs - personal and household,Other personal services,Households as employers
Agriculture,192.1344762036824,0.9655888108892748,0.0168892425839661,0.01731554014964957,0.01558479968050191,0.06624528568428541,0.06635670981925837,0.394681732899941,297.7378625526526,4.977119433403076,152.7672950825622,15.6078479399047,1.746228384564643,20.2422098660611,24.51875786255141,10.47700627630585,1.913300556130389,0.01667966476397388,0,0.7437755459755204,0.05233883317710471,0.008106789594726096,0.04783173033327135,0.09943322321937641,0.06561089471225064,2.677909719330419,0.002803686670832964,0.008763412146494436,0.01252861110063181,0.0335537678823582,3.119465539955494,0.8422054070350119,0.03464171640673173,0.02411693670172201,0.0239032356518972,0.01313032006129252,0.2306190058305187,0.8857757520914532,0.05449259070133713,0.0976402729196712,0.01591360938235599,0.1230061797581253,0.01586836991050757,0.03247835205365954,0.1675812788947589,0.6139001611802648,0.05699514842021694,0.134141684028836,0.2334307299578721,6.496754283870724,0.1290241057915295,4.634789549978046,1.40941496274915,0.4105283065898839,0.441081074268886,0.0427900777839297,0.3093187611161872,0.3465546633637776,0.1234470940439897,1.531234128653442,1.318974623923061,0.06970308637445277,0.02869067724604698,0.2431043360066235,0.2558013895735335,0.0175183264789161,0.4647319308078755,0.8034450155318295,0.09013123749894864,0.9621724511906784,0.6356455835951943,0.06464497762060989,0.1844392849597056,0.09915567648298595,0.101202871025692,0.4661004816824136,0.1848092845585978,0.1084675785603279,0.07141796491216224,0.006532293718260382,0.2550675988099982,0.2391902742018562,1.130295624429783,0.0205770693059069,0.07672222074597647,0.05087554172495836,1.164043705853618,0.6063522703011666,1.679324684078884,1.489336380236597,0.02879336174147472,0.03286262675924466,0.500364454265254,0.2214323843032185,0.0454310302084239,0.0275301678296223,0.2053593042712725,0
Forestry planting,0.05652685106322573,0.02205070315416648,76.9035318508003,0.002054130820023801,0.006157545862394233,0.01534025682660365,0.06781525044022356,0.05724597698815186,0.03615484959039412,0.04315946242360915,0.03661709667956618,0.006943314072101462,0.02920255366943074,0.01796819258609063,0.01194143071098753,0.1088445646912749,0.02947099551207284,0.01363338077906997,0,0.0246494404276982,0.03418219586192783,0.008352260377580554,0.03580772341928683,0.1006332793544484,0.02326899240849488,0.0642840077494961,0.002367861702286506,0.006964048965446106,0.01129375352181392,0.01943067266273405,0.01464091843197748,0.04611503489400607,0.02850766740177048,0.01457617093317034,0.00924872500819433,0.009232106076322926,0.1119710893043205,0.3920070138277901,0.02521113067092782,0.06825543340520245,0.009989697250337904,0.05202946339993443,0.008482942166156658,0.01145826162751321,0.05668812392852619,0.08407601788232962,0.01997821128601806,0.05179664064648337,0.03991014814526148,2.258023449778203,0.07528441319364017,0.4967183785712219,0.2929559912686948,0.01781781276782936,0.1137328587065489,0.002271874689926975,0.04225980906561793,0.1420886201243275,0.0733545347855953,0.05261112167100284,0.07507765187897107,0.02570575497770564,0.02620866714865402,0.06247554466171652,0.06354070587442222,0.004148011958296395,0.2276176248697084,0.2459037049148531,0.04937169014801648,0.2497409109131465,0.2815782850719757,0.01629799420376668,0.03252696715736383,0.02670823644434871,0.03524519028976185,0.1826457246667276,0.005366264951851624,0.01723321930750885,0.01949942203601754,0.001214663217821913,0.02748486334768359,0.08709247609181453,0.3284204417476249,0.008183014974453267,0.02258630429146333,0.01843931401227981,0.3914737225637293,0.2629893846836891,0.2024231982565283,0.07961900925295283,0.01019583906826759,0.01114655485937882,0.01778331774671471,0.08201780974101083,0.05705866234594837,0.005599674746090973,0.02399044491099817,0
Forestry harvesting,0.1244239205368394,0.01344874865141857,0.005122709285753081,0.005833774830591588,0.002305875678948674,0.02646477940740832,0.03354793920253021,0.07849737631799893,0.1820551283051745,0.2137255015987072,0.08477650520855813,0.0322129114613539,0.2040804076304355,0.1351784257640424,0.02595231011027531,0.4030397626597171,0.03802789141520072,0.09001893770623783,0,0.0591550218017093,0.1728399747014883,0.008737942795179409,84.2334651096685,19.18282981450741,0.8792229243396946,0.04641748699119985,0.002534834752587187,0.03855919366578152,0.016900706706304,0.009304349138803545,0.04102134473385165,0.1757662778448315,0.08784765712676289,0.06060386402668714,0.006961296742600613,0.006573038512597999,0.1315158547854139,0.8507287446312352,0.05110734900521133,0.06798238407794964,0.01976199438831045,0.05612716511974492,0.2187734557121407,0.04374287077444758,0.0555960255824903,14.2412041197164,0.01803680441418383,0.02800724336422082,0.04281953855678623,2.387830420595538,0.03291637228754289,0.2394979263220812,0.3134130360617947,0.1197192689062572,0.1455911759997636,0.01215906210984143,0.04887851259073217,0.06887907932969563,0.02284455558392316,0.02478005373754757,0.08862607992956809,0.3102735986611613,0.004679601085059527,0.02025522358493204,0.03941680951102281,0.003866055062753043,0.09276392498199762,0.06368087234877864,0.05492479198834348,0.404795565185546,0.1043185423952089,0.06878103708550157,0.07969956616378326,0.01823327973302405,0.03329743806890715,0.05330088944297521,0.002988522853753118,0.02646114312212128,0.02452508325216164,0.002628389433792136,0.07469021420801852,0.02301960831145653,0.01505267091313083,0.004590490903266257,0.03897754559376767,0.009251569685152217,0.6159397651801872,0.297503492021206,0.5063971568571128,0.0924851776974535,0.008223743472811535,0.01448929497751918,0.1034874309239661,0.05891383094809912,0.02613497420734655,0.02021433759506322,0.1710613549756116,0
Fishing,0.01020792522804937,0.0003956363543026387,0.001635661126634099,0.001940111099939188,0.001892935070863245,0.002102535145355861,0.2944005707472238,0.00934090780584247,0.006237783040426454,105.164087369598,0.004099178916917029,0.0005107660444198423,0.004745226919407995,0.001958685467978903,0.00146370539165821,0.01072265405895123,0.001862611324275672,0.001267184060408269,0,0.003433640761739704,0.006657803476682897,0.0004089243631734084,0.00368797537690821,0.007710838859852041,0.003808010357586036,0.0125744372484355,0.00180440068415853,0.0006974375938057938,0.0007054649560957265,0.02434638049262295,0.002499872679873192,0.00389682972471199,0.1359809246212403,0.08930886872330404,0.002426792500638142,0.004291938589199728,0.01498409050057623,0.1424673163783002,0.005553038104667931,0.01440835935247118,0.002280677633042602,0.006574489172046095,0.001252257176224351,0.01648449214563058,0.008465033637248692,0.006589053669413075,0.001175786517351929,0.00204261166890673,0.005804180442862373,1.237103724198666,0.002519628447995402,0.0221370423190286,0.02356339629150365,0.006883125503994903,0.00837348959244975,0.009216145681945145,0.006275989451610306,0.0336377190959276,0.002643296089906175,1.375477397581278,4.220709610011767,0.002638633284810992,0.0007428662313940456,0.005587935846994732,0.005348751105591021,0.0003335279124963176,0.008367328050878635,0.01407190671098615,0.002303435765949396,0.1531440380766481,0.006457516471681711,0.001044738337165294,0.003298305431453681,0.001897436324131679,0.001281514771826895,0.006734881276224274,0.0003228718768926697,0.002410843128110848,0.001423875451473511,0.0001846800223142966,0.004672986868476836,0.003792350806436791,0.01708453252573315,0.0005022305949718458,0.002424413068599163,0.0007754583881884463,0.0315894337366119,0.01642317612339031,0.02811528351667433,0.008559241605914116,0.0007189922453017488,0.00136442393642295,0.002684261417256425,0.005434152695003417,0.001998086607274172,0.001116907841633837,0.004443519214722264,0
Aquaculture,0.02974423722420025,0.0005297280293977619,0.004257805261716311,0.004370537885494782,26.65872753434472,0.005409011367804728,0.008773888479849659,0.01795288531024512,0.01852100027953379,50.24414889507609,0.01203513638087452,0.001414208218919363,0.01258933904642829,0.005447914039349399,0.004072768647338376,0.02875175987985626,0.005152056182680646,0.00362143721043471,0,0.009834706712737284,0.01894754925889632,0.001076342324885128,0.01039495649416396,0.02175547518951288,0.01034076908100439,0.02437077043649574,0.0008873189164544584,0.001961771888040928,0.001771373739853855,0.005122710451739093,0.007259838621533932,0.01039364403265576,0.006223967216249327,0.006818196270815487,0.006637003316244996,0.008110536019194885,0.04209400652234333,0.3934666056064873,0.01576032760059909,0.04233551364349573,0.006492095524026303,0.01669821893068146,0.003600038769646731,0.004788688003304555,0.02221868664438769,0.01223578970136386,0.001940664209659335,0.002575667304947808,0.008094012163368339,0.1517441344068847,0.004911961803321069,0.04516716233115734,0.04445094420476566,0.01391175455004965,0.01868502363137004,0.01952608317716913,0.01147238908842533,0.07000907424131464,0.004255078784947706,1.350582517468806,4.152823180228496,0.006108722650046958,0.001675217839339276,0.01183778065202508,0.00975544744713246,0.0005853479310139383,0.01442130416271785,0.02408283041290024,0.004798816887302928,0.1447771568791461,0.002096505361989236,0.002165259411965572,0.006320530688207312,0.003228536475035293,0.002237026701431821,0.01322645899827872,0.01735147699812328,0.00389596684892325,0.002483739772313319,0.0004711637412341601,0.009385909591414386,0.005662520773250598,0.0356035246305852,0.0008602460837294693,0.002868332434097051,0.001395260241693534,0.05702835759355053,0.03046772241648108,0.06769241102680432,0.0129280667792295,0.001344348887149366,0.001901201897118747,0.004802415492987362,0.00974642298722901,0.0035209199698539,0.002892544484806359,0.009496376387923737,0
Coal & lignite,0.07328834804847041,0.01128297264872116,0.009563140541090955,0.01567318705719263,0.005687983620618436,7.307083581729359,0.1764805302892014,0.2464471180963601,0.02424626598765003,0.02278305618665552,0.01427276874545155,0.001419417215525588,0.02322325343226093,0.2527105708372351,0.01142190671273357,0.04161479393913479,0.009086379742462077,0.009725632128127238,0,0.01366484612036601,0.01211715263224837,0.002217849211911118,0.02234771026974265,0.03685242010331393,0.03524195403830605,1.563504127254862,0.001122814624529634,0.004088400293688991,0.004652317466426645,0.01636448311857389,0.009445574805875205,0.04562594624455497,0.4597367495570039,0.04439425135443915,1.991886922257987,0.00791544357488794,0.1094932851773354,0.379087489456835,0.02636996194267141,0.0362546487843215,0.007757499728397675,0.04104065973543786,0.007607053977960263,0.01862567780208258,0.08882296538142256,61.50547338347969,0.01097471055018708,0.0277696704549328,0.08878799598706606,1.205544911063787,0.05183724971719141,0.2541699911871338,0.2894140340807868,0.3761884201231827,0.2923097207566983,0.03589592621108843,0.149958192072531,0.1360833388807619,0.04359887739447593,0.0338842530033979,0.1469155939033225,0.02068700368590035,0.008847918344842868,0.0893386553311499,0.07276869908724617,0.01092651479644948,0.05398240940971861,0.03747610897013626,0.01932593243020882,0.03735686013233266,0.02539916356636372,0.02184597346357323,0.02397556745294595,0.02127590892552966,0.0131590571053593,0.05602398651929733,0.002979454355197629,0.02416155726259271,0.01577041594125911,0.001809968668387615,0.2049500570586376,0.04136780269321293,0.03476099747536138,0.008565679638227892,0.03020661373679127,0.01174023068723677,0.2758939427712255,0.6105673815098989,0.2220782165405754,0.04578296114278697,0.01555940247177398,0.006691249542905429,0.04989417642732832,1.266086452996818,0.01207999580057871,0.01034384074466349,0.04434679593161221,0
"Oil & gas extraction, metal ores & other",1.26678357690254,0.1031612194131288,0.06951426450507568,0.01926898689785865,0.03370607892373198,0.1049682059822725,55.01475412161448,0.2013313372460672,0.2346825484898761,0.323862914584901,0.2629972383737237,0.04130506583291232,0.1670608964962287,0.1111840037915796,0.0678471399838031,2.452223070917836,0.5415874150852229,0.1747152250445392,0,0.2577068712768468,0.1870252249973424,0.02544021674831607,0.4208437246928649,0.7567713931487233,0.1499945153925167,1.072037644352377,0.3426294005580807,0.07693737286999354,0.09638278978734033,4.559019890407738,0.0937774273163895,0.6042685923345895,25.50702104923234,17.26695041980185,0.1502327949919531,0.3542451619651977,0.7506264802947898,2.576933359302708,0.2878480728436377,0.384783143331688,0.1511248851606851,0.2307067042958577,0.047249482214829,2.806077976850833,0.2499223024958017,0.1008736105751017,0.01811084566730045,0.07512933707586825,0.5946447226648414,220.9811091629554,0.335773451526888,3.307634435338968,1.089079149674456,0.3258440864384071,0.7796716815579143,0.02368022916976989,0.1017130281754655,0.8096380421158857,0.2212436138525028,0.09482048733094878,0.2956580390732684,0.1172933965458956,0.02119962275989165,0.1094479598533882,0.2041395733184223,0.01610948935346271,0.2911357043270135,0.1425233745139308,0.05502286174009079,0.2989145667137986,0.2566534391840109,0.02699493202879511,0.06787352295705121,0.0799966704971286,0.04265106306009025,0.244083527035223,0.02137921201760665,0.04854015551909835,0.03606889137028804,0.003909273080592445,0.2114842916157207,0.08611537505556056,0.09946274010724004,0.01488097626554426,0.1667994693683774,0.03368580756985196,1.021122235988494,1.062593529784923,0.888708963605687,0.1770750757844097,0.03918774637345316,0.04349995005461695,0.05616936279882312,0.134243530619285,0.08891676778088524,0.02503293097492047,0.152130220515212,0
Mining Support,3.028562053161939,0.9856554280635211,0.4280720923679067,0.1169039947974645,0.2374235543932028,0.8613374692006837,6.97400420717568,35.97733473281197,1.966994484559378,2.592514999048313,2.224970909240265,0.3941334230032615,1.50658362126047,0.9198874547563901,0.5877728763654312,3.888442464663346,1.538394603820822,0.746982748834404,0,1.354687556043478,1.662560898127118,0.1908339205955366,2.11496502528678,5.94578931361123,1.34496410935476,2.709140658856253,0.1340622476227288,0.355699346420641,0.6608833294395058,1.067429511369678,0.5523761941227527,2.6491884633077,1.699668496218982,0.7652320117693243,0.4870284054172305,0.4532358008744503,5.359302229931111,16.6242862696003,1.229770211526946,2.942234969942175,0.4522933763168503,1.419940776130062,0.4163018564768601,0.5720855100276335,2.14973170895982,1.125643469100414,0.2937832073500557,0.5025969899492791,2.106815364035227,13.87483153285618,3.87993131630301,26.89856648495945,10.25032437793975,0.7480341707088675,6.878412799132708,0.1003601999602866,0.4222832316187051,7.825075356514956,2.08501466330118,0.9777606189092839,1.554077560167385,1.037708454375907,0.2082592311857855,0.9966990884790807,2.291519489041862,0.162545184068164,4.806302881818902,2.245443216389882,0.6894563641948938,1.911942506934475,2.094293730545736,0.2787926259302424,1.097618397503475,0.8732556894167152,0.8060128290089347,8.821375845907228,0.2648328348804713,0.4172355470020783,0.5577876211126196,0.03385585090392391,1.366903963465016,0.8605749234934758,1.851157188570812,0.154098281133832,0.3599018187690018,0.51349178348034,5.869986978323768,6.085072747990607,9.903141652216334,1.60392683933081,0.2497596522456858,0.1705368219208719,0.4113304659953941,0.8618474528669477,0.4407482777399167,0.1817204085186769,1.284425001134689,0
Meat processing,2.660791314966763,0.01160190293938995,0.01161426519595353,0.3222524974472898,0.5736270897397588,0.02657728030635133,0.05926392229683071,0.1098000085740025,67.85905102179204,0.2550584347698661,0.6429229148761654,0.02433219343623612,3.697405158356285,7.909662707621585,0.2822657785929124,0.3570869167361537,0.07662038385050057,0.2875006671789961,0,0.06001478106067532,0.1035014946328037,4.402713116814637,0.04797819137785137,0.1271164922941226,0.06143907305791885,0.8020419272558396,0.003494261360838886,0.009838628842702923,0.03218311224245576,0.02428464202440612,0.02893555417891332,0.06028875695164698,0.03191333572793918,0.2548145823042979,0.02031749951767283,0.02180525820922384,0.1596506067005616,2.300310995002897,0.06808589110689106,0.1314809408834429,0.01903193979735443,0.05913371077398711,0.01359719629225406,0.0299333723674735,0.09253310894291,0.12862259003539,0.04902384076579586,0.02170837656146008,0.06094406827453412,0.7068239680256904,0.0692365362205718,3.981877879078251,4.941236700850562,0.1635177537236147,0.1973133624805811,0.03514308843030972,0.08066067183963793,2.309622942662006,0.158626435241421,3.118790827056939,51.36882719679913,0.12246595676928,0.05788099064378586,0.1718640065870906,0.2940734304357988,0.01904853312083176,0.2573303017291509,0.2069773475934149,0.06059300965048779,0.06930577017488443,0.02073519120036374,0.02431927050648786,0.07431432104560272,0.08121718214564722,0.01228154982674878,0.1079939799849793,0.008354264704031895,0.05147080640766858,0.04498267689587293,0.002463462008538763,0.08591789218246967,0.2354902970558338,0.09590463333312749,0.006691889959325513,0.06071420465310109,0.05117742082485476,4.370353659936268,3.953240363572235,5.04594278845388,6.331533742336992,0.05308184472942164,0.2827487373571176,0.7018602290991794,2.252649217163512,0.5815425628199152,0.01850866929408904,0.1120678610667959,0
Fish & fruit processing,0.2457269809840205,0.01096092031321971,0.01113321430388504,0.008556769900693212,0.0699771289536573,0.02538908380575464,0.05325486503041124,0.09011483642417081,0.8669865618606949,39.66571849506521,1.894670579102208,0.5323910022180944,4.284231037434465,2.05019600294062,0.7869046126914085,0.7021848941694069,0.5286739895838148,1.812166418899393,0,0.04046817291176052,0.0711274249242172,0.01017790704059521,0.03950846657409241,0.1100381652657583,0.0502111435782964,0.1982673759058454,0.002900443959015534,0.009243295311767097,0.0186626684805702,0.02064525205355883,0.03798843764589883,0.04636839557228537,0.03156435026145555,0.02015864882374941,0.01726436202308024,0.01868739591293679,0.1353777723491048,1.727895909380545,0.04843646264153818,0.1817263428143709,0.01584941630858776,0.05318166319589645,0.01098916184266985,0.02455209588202388,0.0748798581734284,0.1156803055945924,0.01487575890565245,0.07613695305636999,0.04708964344770392,0.6912029553284389,0.05412270397286453,0.3591201824898346,2.234027384394334,0.1619703277110315,0.179259042766351,0.1111737676177733,0.05584781644717796,0.7867031489857917,0.04393342587116116,2.201778898528912,19.5959939124476,0.108275623146238,0.07030438045474972,0.1526255512118208,0.2807033394000494,0.02153155966511052,0.5129888797597597,0.1230898331606727,0.03543271976261764,0.2100966185507943,0.02822020664889645,0.01408453969227027,0.04643324940609641,0.04721081107986156,0.01278964490195959,0.08810827818247338,0.01557902960498021,0.0240976830178189,0.04268173209810956,0.001869221900537846,0.07317162752288572,0.04364690403390713,0.03577041931330835,0.005039442135845992,0.1132693789059208,0.1321607195769967,1.589267866028439,2.592876183849755,1.859607914902563,3.282395083792906,0.07658535722999965,0.07235415968716478,0.3578201926581775,0.7920251414770874,0.3279750061094301,0.0420945085383623,0.08486005661561395,0
