,Agriculture,Forestry planting,Forestry harvesting,Fishing,Aquaculture,Coal & lignite,"Oil & gas extraction, metal ores & other",Mining Support,Meat processing,Fish & fruit processing,"Dairy products, oils & fats processing",Grain milling & starch,Bakery & farinaceous,Other food,Animal feeds,Spirits & wines,Beer & malt,Soft Drinks,Tobacco,Textiles,Wearing apparel,Leather goods,Wood and wood products,Paper & paper products,Printing and recording,"Coke, petroleum & petro-chemicals","Paints, varnishes and inks etc.",Cleaning & toilet preparations,Other chemicals,"Inorganic chemicals, dyestuffs & agro-chemicals",Pharma-ceuticals,Rubber & Plastic,Cement lime & plaster,"Glass, clay & stone etc.",Iron & Steel,Other metals & casting,Fabricated metal,"Computers, electronics & opticals",Electrical equipment,Machinery & equipment,Motor Vehicles,Other transport equipment,Furniture,Other manu-facturing,Repair & maintenance,Electricity,Gas etc.,Water and sewerage,"Waste, remediation & management",Construction,Wholesale & Retail - vehicles,Wholesale - excl vehicles,Retail - excl vehicles,Rail transport,Other land transport,Water transport,Air transport,Support services for transport,Post & courier,Accomm-odation,Food & beverage services,Publishing services,Film video & TV etc.; broadcasting,Telecommunications,Computer services,Information services,Financial services,Insurance & pensions,Auxiliary financial services,Real estate - own,Imputed rent,Real estate - fee or contract,Legal activities,Accounting & tax services,Head office & consulting services,Architectural services etc.,Research & development,Advertising & market research,Other professional services,Veterinary services,Rental and leasing services,Employment services,Travel & related services,Security & investigation,Building & landscape services,Business support services,Public admin & defence,Education,Health,Residential care and social work,Creative services,Cultural services,Gambling,Sports & recreation,Membership organisations,Repairs - personal and household,Other personal services,Households as employers
Total domestic use,1318.113087524792,73.54554388802967,221.7860863287511,49.76303722140239,386.6760842531179,16.90955983707439,249.3643603796532,736.6812783174599,644.4293867170175,781.2058642341642,217.3970211472352,40.05522195637973,270.3374433582293,173.0058270763086,230.3309291935676,820.8029148812609,96.82538233252075,107.9191305087813,0,146.7900194275061,34.11671113399971,77.57606350138884,741.0679999155168,298.0631540720805,80.04882910756925,107.1546332179634,10.34391736357479,38.71974577542694,436.7224751599992,47.46014471812823,91.6043290508164,282.1595379694622,169.4048811398796,95.14821842765511,100.5986450131863,49.68108327522022,597.5530677694837,524.2073771345878,89.5828112221555,580.6830286797114,159.3593689942493,1127.432613217019,70.84536972320721,155.1883414371762,341.0766243364247,3751.165551046178,1181.976662478764,278.8984832364306,734.606732520813,7710.755037222917,506.1758358514247,2509.218337578831,1806.987483727462,419.9955369958462,684.4412775600638,125.898569094485,345.2720395697202,1078.542709352631,292.029493071679,557.0092261439776,1158.087147536232,54.25516671142599,133.9670538149627,427.2253956232956,422.9475101102938,51.1885995533274,2787.958713804208,2520.409053836887,1192.872469646171,1642.76808507335,1143.661629945871,148.7999221886504,194.5643554353708,123.6989831312571,542.3254768308426,1475.17425430658,486.8750668520893,65.90423649609681,188.9136612187199,41.88248766079204,347.0177804261796,486.2871180841414,249.4960061231842,50.16192603911243,745.0055165288024,396.1557456446583,4042.738424068319,1785.966955551565,2569.251706716525,1367.24241091246,64.95920351738297,144.1694753709598,251.4488494967161,547.4922530079218,183.2587878615521,61.79913201416563,255.307179597347,0
Imports from rest of UK,647.0283902597414,29.40655802179989,34.63480400116006,56.00192836733447,212.6249767219574,16.19828582474056,108.190221940117,505.11049948397,241.554359309058,296.4097599423896,77.40448198893692,27.35897500894168,295.043732037016,170.2158404843126,189.6488271163272,736.4518279970968,87.54712825541664,85.09326781672904,0,86.2851626040411,18.60327544821554,49.22904491444868,165.8876450748491,109.3976578835714,49.89576373326177,687.2922977680765,11.04596823982153,37.77249832386716,386.1145197518234,41.18157592666223,70.76592275705174,269.3777714946073,75.76586713198053,35.81060388980426,56.11470083459434,32.57008069580899,312.0839459146262,294.0714744781645,46.64017716004074,283.0544119557313,111.3839217372562,468.5065368385879,25.17674811978239,91.71373847433593,172.5287839259192,1430.882114728217,832.1199274192252,112.3280335865407,280.7724611169465,2804.484791200473,344.9543734291576,1512.826864118494,923.0928459149516,252.4552576173026,542.5890891251917,99.40728764041663,357.4959240560121,602.0146889408405,108.0677742098046,328.4852780069497,784.8346667192767,54.11577141552775,193.35650091889,355.613954368565,519.2138143937817,37.8105199103175,1542.21087268414,1172.541781581068,645.1403705835718,458.8353226091362,379.0580076393593,71.86833298980612,110.0887937748212,82.92670061430802,367.2975501431807,621.1115218422907,191.6804100377938,52.15796798170271,91.54883350891296,25.44790907998141,211.6332099729991,246.2736444234771,249.8825598288603,23.53992833579222,192.4392897231959,176.299749930774,1935.55735654519,727.9382811471282,1318.50746797249,372.0949429230583,88.28377270502544,82.12027619776612,150.7318756086453,286.4182018477115,116.0314274091917,36.0703782055221,118.2882224717966,0
Imports from rest of world,306.0433000746012,10.39594101102723,14.37306472546313,24.94953353983358,45.23744637863697,7.274510658913846,49.2778377564663,282.4454580531404,154.7556927783544,168.4788965886319,55.04852165169753,9.756596350387916,106.5354787087259,69.70569054286761,45.85568152096528,280.6147865688763,30.26548115236806,51.85747254716931,0,57.18763829101957,11.82811840203592,25.42699662074314,95.97523718943737,135.6128947405539,40.03949228867993,130.4443002308034,6.344233862331116,20.15978154072358,119.536533346081,23.83265543481704,66.81327882487008,166.7870430453311,24.76429822994532,19.91218641828855,56.72808992179657,65.79042927981082,328.947370361733,678.7906899864996,108.3408175956852,516.6479089213855,72.43646907368723,841.3301077456961,16.2567814400434,72.79952016323327,232.906179394826,238.0881735470309,106.8800939524242,36.24934104101553,195.2150117337576,1114.460522552157,113.1847180572183,716.2462130643554,300.0395672834322,77.01086280129911,225.0896554628755,36.41971638179038,220.6543436120498,251.3934799324187,40.76769370202029,93.74010223298798,295.869197999272,16.47608213540362,58.49549742140825,168.1751075581478,149.66833535992,21.70763184107487,526.3498864628917,188.7082599123845,121.1129955715689,79.85753798434109,66.57148830063058,19.29198673257108,26.0376778536963,33.89246550045576,172.4162476638374,291.2836766086841,88.55343808698358,16.47794764523716,52.0529119903528,28.94025174271203,88.59501232441305,54.80472869718209,110.8317657891566,13.1774471214508,72.80034501204513,174.8941088966912,1361.278085049177,285.1505794408092,1383.411116914696,129.8778740043723,49.92402385125895,26.47762399372294,81.09240393275826,100.7765392084643,44.40546939579085,21.44820591271369,57.69012712784156,0
Total intermediate use at basic prices,2271.184777859135,113.3480429208568,270.7939550553743,130.7144991285705,644.5385073537122,40.38235632072879,406.8324200762366,1524.23723585457,1040.73943880443,1246.094520765186,349.8500247878696,77.17079331570933,671.9166541039712,412.9273581034888,465.83543783086,1837.869529447234,214.6379917403054,244.8698708726796,0,290.2628203225668,64.54810498425118,152.2321050365807,1002.930882179803,543.0737066962058,169.9840851295109,924.8912312168434,27.73411946572743,96.65202564001768,942.3735282579037,112.4743760796075,229.1835306327382,718.3243525094006,269.9350465018054,150.8710087357479,213.4414357695772,148.04159325084,1238.584384045843,1497.069541599252,244.5638059778815,1380.385349556828,343.1797598051927,2437.269257801303,112.278899283033,319.7016000747454,746.5115876571699,5420.135839321427,2120.976683850413,427.4758578639868,1210.594205371517,11629.70035097555,964.3149273378006,4738.29141476168,3030.119896925846,749.4616574144479,1452.120022148131,261.725573116692,923.4223072377822,1931.95087822589,440.864960983504,979.2346063839153,2238.791012254781,124.8470202623574,385.8190521552609,951.0144575500084,1091.829659863995,110.7067513047198,4856.51947295124,3881.659095330339,1959.125835801312,2181.460945666827,1589.291125885861,239.9602419110276,330.6908270638884,240.5181492460209,1082.039274637861,2387.569452757555,767.1089149768666,134.5401521230367,332.5154067179856,96.27064848348549,647.2460027235918,787.3654912048005,610.2103317412011,86.87930149635545,1010.245151264043,747.3496044721235,7339.573865662686,2799.055816139503,5271.170291603711,1869.215227839891,203.1670000736674,252.7673755624488,483.2731290381197,934.6869940640977,343.6956846665346,119.3177161324014,431.2855291969851,0
Taxes less subsidies on products,49.60101324386385,3.944282939143198,7.086285570625948,25.9290540804296,10.05793456028871,3.816579031271229,30.30005990376447,7.300229633429911,-1.881282106429338,4.171334121814073,0.1271095651296505,0.4333490112907578,7.945689922029043,2.839623011511564,2.424895483139443,137.9502053787685,7.357525217694603,7.732703208320584,0,12.48266203043332,0.5723977797488919,1.959393408419153,14.476749311196,6.144038337772544,1.292941115972785,111.8085026022705,3.053615934272564,1.452000129982259,36.40768185399875,4.218999461124572,2.945502744261622,98.6641638825991,11.9348593441944,9.70791379725215,1.978249177254931,1.279173220401193,14.47807583315701,20.99810262974855,4.601826644798824,10.34790601417352,2.018247620912024,29.93542225369178,2.981468132966828,12.14581291025453,14.60471681183043,248.9229367196457,29.91167502303823,64.37580787501273,254.1912643973663,330.5808959464658,25.47152204819935,171.5263924153177,61.88579954415312,12.21635286755217,238.3850024541272,14.32781576630811,159.8007693352188,69.31220931911031,54.93507963149627,44.11477656708482,173.3589160042213,0.4622537466426589,1.164447189739065,7.620944732991129,8.340661819004723,0.9809532632802325,524.1499178687554,423.65171548966,215.7843656150233,26.39272061641509,17.70887417513885,2.942748853972341,3.0979773741118,3.014091045979098,16.79550683013958,41.31679789970175,-149.531377470867,1.466415311963459,3.818092246014261,1.030892986514475,21.16965912240759,11.49354181719932,36.69111859779934,3.227278819644606,14.74848437195698,6.73857233187603,884.071899995316,272.2628083734971,697.6141440532907,211.6898819071084,28.33275840933262,5.058877283551261,3.027611722880631,127.0647187409015,11.88844366276727,1.428907635598599,57.75062073701443,0
Taxes less subsidies on production,-485.3134686,0.268325637,0.378287552,0.960611565,0.476451704,-2.995640569,2.695679339,15.29996123,3.004181203,1.725013485,-0.5416097559999999,-0.060831732,1.618013744,1.745555443,-0.084942712,6.434581436,0.53987957,-0.379840681,0,1.367291874,-0.4811448,-8.886147074,12.48608522,7.283948651,3.229966125,9.402578859,0.115586591,0.958151311,5.356029508,0.167653731,4,21.08812371,5.611893618,4.299982669,2.937662501,1.31975226,34.742585241,6,6,17,4.977556055,21.022443948,0.655576509,2.798815165,2.545608326000001,150.5309969,53.46900308,71.87113143,11.399759836,107,142.6385889,430.4619644,468.8994467,26.37390359,51.07417092,11.43593952,22.04520223,64.59535012,5.475433623,108.6708005,215.3291995,1.981528776,-34.356479255,38.39880386,57.95460283,-0.978456211,155.737769,76.50126487,56.76096617,-131.1434667,0,7.143466742,15.3362565,9.76003128,38.6823199,74.97856381,12.73847497,4.264560827,4.400421772,-9.160629057,19.5227886,30.12938156,12.82526822,2.694336882,12.89333756,22.93488717,0,47,21.88674719,24.11325281,6.722491346,8.743124422,16.03633217,34.49805207,13.59107733,5.843632989,37.56528968,0
Compensation of employees,438.0026001,82.32383179,93.99441072,40.07202439,93.36203504,11.1770127,85.79056833,1043.032419,178.2128848,268.4956563,69.524564199,12.71662007,362.3936269,174.9040403,50.35615776,773.0688136,67.90733347,92.42030262,0,220.2772936,82.69241756,46.03028885,309.4695752,240.3240941,144.2063307,212.8845269,14.45092087,45.13280219,114.6472637,54.884486369,552,360.7118225,77.59374799,115.6944295,64.0374865,26.02809609,858.93441739,975,142,728,112.8376821,506.16231789,94.84371628,244.5077271,792.6485566199999,728.6093471,282.3906529,259.3678663,567.0315793899999,4749.0000002,1487.482178,2648.554939,4167.962883,310.9917854,1183.293685,148.2927959,323.2037776,1404.762843,539.4551138,1119.209492,2267.790508,192.3136729,268.38221389,1105.623869,1674.198657,120.4815873,3174.6094,806.7865732,1381.604027,699.5025205,0,330.4974795,671.5088105,586.6342843,1288.757565,2257.564736,525.1781315,141.7137517,341.3862461,106.256475,538.0566057,1330.722671,211.0397788,249.2726616,1054.402466,861.5058167,7090,5978,7324.166452699999,4068.8335472,84.154919054,222.93381885,239.144829,737.7664331,385.2410124,110.5935228,558.1654647,248
Gross operating surplus,1391.465566,68.4866285,55.45900774,106.2759526,223.2090071,4.088088819,146.4168952,182.495016,47.96208799,145.757191,57.896840924,1.565884361,99.06369117,73.30654548,32.26444152,1794.108543,85.90955916,88.16521522,0,106.492673,63.02867626,32.47865077,271.1235503,51.88217806,48.99427162,111.3233003,6.585325156,31.15768728,243.092062,31.841625353,490,103.6474498,46.65712404,27.69542611,5.501174831,-24.74186935,336.240694527,329,55,242,211.2053061,-135.205306124,8.661375192,148.2340168,483.10460805,2080.72049,443.2795105,837.0508975,629.61660926,3838.0000005,382.9352669,1186.837648,2240.227085,7.133191846,472.5594408,18.30677671,97.51930445,811.7713269,77.70995934,518.4977575,589.5022425,58.02297346,218.13234043,880.337593,919.6396427,132.8674504,2266.198289,2321.027427,1452.774284,3480.323973,11897,48.67602734,442.0066613,305.4872268,596.8926627,1191.908795,227.5257826,218.3778532,145.0674018,99.73361654,547.5977796,339.2921231,384.9971745,58.94244598,220.9915078,313.178969,2631.0000005,2355.0000001,2480.524212,502.4757879320001,85.548435533,35.67071637,231.2747331,169.50611502,173.185479,139.4647396,1135.349781,0
Gross value added,1344.1546975,151.078785927,149.831706012,147.308588555,317.047493844,12.26946095,234.903142869,1240.82739623,229.179153993,415.977860785,126.879795367,14.221672699,463.075331814,249.956141223,82.53565656800001,2573.611938036,154.3567722,180.205677159,0,328.137258474,145.23994902,69.622792546,593.07921072,299.490220811,196.430568445,333.610406059,21.151832617,77.248640781,363.095355208,86.893765453,1046,485.44739601,129.862765648,147.689838279,72.476323832,2.605978999999996,1229.917697158,1310,203,987,329.020544255,391.979455714,104.160667981,395.540559065,1278.298772996,2959.860834,779.1391664800001,1168.28989523,1208.047948486,8694.0000007,2013.0560338,4265.8545514,6877.0894147,344.498880836,1706.92729672,178.03551213,442.76828428,2281.12952002,622.6405067630001,1746.37805,3072.62195,252.318175136,452.158075065,2024.36026586,2651.79290253,252.370581489,5596.545458,3204.31526507,2891.13927717,4048.6830268,11897,386.316973582,1128.8517283,901.8815423799999,1924.3325476,3524.45209481,765.44238907,364.356165727,490.854069672,196.829462483,1105.1771739,1700.14417566,608.86222152,310.909444462,1288.28731136,1197.61967287,9721.0000005,8380.0000001,9826.577411889999,4595.422587942,176.425845933,267.347659642,486.45589427,941.77060019,572.01756873,255.901895389,1731.08053538,248
Total output at basic prices,3664.940488602998,268.371111787,427.7119466380003,303.952141764,971.643935758001,56.46839630200002,672.035622849001,2772.364861718,1268.037310691001,1666.243715672,476.8569297199993,91.82581502600009,1142.93767584,665.7231223380003,550.7959898819995,4549.431672862002,376.352289158,432.8082512400002,0,630.882740827,210.360451784,223.8142909909998,1610.486842210999,848.7079658449784,367.7075946904837,1370.310139878114,51.939568017,175.3526665509999,1341.876565319902,203.5871409937321,1278.129033377,1302.435912402,411.7326714939998,308.2687608120001,287.8960087788321,151.9267454712412,2482.980157037,2828.067644229001,452.1656326226803,2377.733255571002,674.2185516811047,2859.184135768994,219.4210353969998,727.3879720499999,2039.415077465,8628.919610041072,2930.027525353452,1660.141560969,2672.833418254883,20654.28124762201,3002.842483186,9175.672358576998,9969.09511117,1106.176891118,3397.432321322258,454.0889010130001,1525.991360853001,4282.392607565001,1118.440547378,2769.727432951,5484.771878259002,377.627449145,839.14157441,2982.995668142999,3751.963224213,364.058286057,10977.21484881999,7509.626075889999,5066.049478586335,6256.536693083242,13504.000000061,629.219964347,1462.640532738,1145.413782672,3023.167329068001,5953.338345467256,1383.019926576,500.3627331620002,827.1875686359999,294.1310039529999,1773.592835745999,2499.003208682,1255.763671859,401.016024778,2313.280946996,1951.707849674,17944.645766158,11451.318624613,15795.361847547,6676.327697688999,407.925604416,525.1739124880002,972.7566350310003,2003.522312994999,927.6016970593018,376.648519157,2220.116685313999,248
